type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
2026_03_27_1,453,28,278,281,303,262,96,281,173,196,130,52,110,190,250,87
2026_03_27_1,453,28,278,281,303,262,101,281,173,196,130,52,110,190,254,90
2026_03_27_1,448,28,278,281,303,262,101,281,172,196,130,52,110,190,254,90
2026_03_27_1,448,32,278,281,303,262,101,281,172,199,130,52,110,190,254,90
2026_03_27_1,448,32,275,280,303,262,101,281,172,199,128,52,110,190,254,90
2026_03_27_1,448,32,275,280,305,262,101,281,172,199,128,52,113,190,254,90
2026_03_27_1,448,32,275,280,305,258,101,281,172,199,128,52,113,186,254,90
2026_03_27_1,448,32,275,280,305,258,99,277,172,199,128,52,113,186,252,86
2026_03_27_1,454,32,275,280,305,258,99,277,172,199,128,52,113,186,252,86
2026_03_27_1,454,34,275,280,305,258,99,277,172,197,128,52,113,186,252,86
2026_03_27_1,454,34,273,278,305,258,99,277,172,197,127,52,113,186,252,86
2026_03_27_1,454,34,273,278,305,258,99,277,172,197,127,52,111,186,252,86
2026_03_27_1,454,34,273,278,305,260,99,277,172,197,127,52,111,188,252,86
2026_03_27_1,454,34,273,278,305,260,102,283,172,197,127,52,111,188,254,91
2026_03_27_1,459,34,273,278,305,260,102,283,175,197,127,52,111,188,254,91
2026_03_27_1,459,33,273,278,305,260,102,283,175,194,127,52,111,188,254,91
2026_03_27_1,459,33,275,281,305,260,102,283,175,194,130,54,111,188,254,91
2026_03_27_1,459,33,275,281,309,260,102,283,175,194,130,54,112,188,254,91
2026_03_27_1,459,33,275,281,309,256,102,283,175,194,130,54,112,185,254,91
2026_03_27_1,459,33,275,281,309,256,97,283,175,194,130,54,112,185,249,90
2026_03_27_1,456,33,275,281,309,256,97,283,172,194,130,54,112,185,249,90
2026_03_27_1,456,34,275,281,309,256,97,283,172,193,130,54,112,185,249,90
2026_03_27_1,456,34,274,280,309,256,97,283,172,193,129,52,112,185,249,90
2026_03_27_1,456,34,274,280,314,256,97,283,172,193,129,52,113,185,249,90
2026_03_27_1,456,34,274,280,314,258,97,283,172,193,129,52,113,187,249,90
2026_03_27_1,456,34,274,280,314,258,101,282,172,193,129,52,113,187,253,89
2026_03_27_1,459,34,274,280,314,258,101,282,177,193,129,52,113,187,253,89
2026_03_27_1,459,31,274,280,314,258,101,282,177,188,129,52,113,187,253,89
2026_03_27_1,459,31,277,278,314,258,101,282,177,188,131,50,113,187,253,89
2026_03_27_1,459,31,277,278,315,258,101,282,177,188,131,50,110,187,253,89
2026_03_27_1,459,31,277,278,315,257,101,282,177,188,131,50,110,185,253,89
2026_03_27_1,459,31,277,278,315,257,99,281,177,188,131,50,110,185,251,88
2026_03_27_1,452,31,277,278,315,257,99,281,172,188,131,50,110,185,251,88
2026_03_27_1,452,30,277,278,315,257,99,281,172,187,131,50,110,185,251,88
2026_03_27_1,452,30,273,277,315,257,99,281,172,187,128,50,110,185,251,88
2026_03_27_1,452,30,273,277,322,257,99,281,172,187,128,50,114,185,251,88
2026_03_27_1,452,30,273,277,322,259,99,281,172,187,128,50,114,187,251,88
2026_03_27_1,452,30,273,277,322,259,100,278,172,187,128,50,114,187,252,86
2026_03_27_1,453,30,273,277,322,259,100,278,173,187,128,50,114,187,252,86
2026_03_27_1,453,31,273,277,322,259,100,278,173,186,128,50,114,187,252,86
2026_03_27_1,453,31,274,276,322,259,100,278,173,186,129,48,114,187,252,86
2026_03_27_1,453,31,274,276,326,259,100,278,173,186,129,48,115,187,252,86
2026_03_27_1,453,31,274,276,326,260,100,278,173,186,129,48,115,188,252,86
2026_03_27_1,453,31,274,276,326,260,99,281,173,186,129,48,115,188,250,89
2026_03_27_1,454,31,274,276,326,260,99,281,173,186,129,48,115,188,250,89
2026_03_27_1,454,31,274,276,326,260,99,281,173,186,129,48,115,188,250,89
2026_03_27_1,454,31,272,276,326,260,99,281,173,186,126,48,115,188,250,89
