type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
19,701,35,395,421,429,367,122,513,223,250,153,83,139,228,372,121
19,701,35,395,406,429,367,122,513,223,250,153,86,139,228,372,121
19,701,35,395,406,402,359,122,513,223,250,153,86,132,227,372,121
19,701,35,395,406,402,359,121,513,223,250,153,86,132,227,363,121
19,701,35,395,406,402,359,121,504,223,250,153,86,132,227,363,122
19,707,37,395,406,402,359,121,504,222,247,153,86,132,227,363,122
19,707,37,385,406,402,359,121,504,222,247,147,86,132,227,363,122
19,707,37,385,396,402,359,121,504,222,247,147,81,132,227,363,122
19,707,37,385,396,406,354,121,504,222,247,147,81,138,226,363,122
19,707,37,385,396,406,354,126,504,222,247,147,81,138,226,366,122
19,707,37,385,396,406,354,126,530,222,247,147,81,138,226,366,128
19,760,48,385,396,406,354,126,530,219,253,147,81,138,226,366,128
19,760,48,388,396,406,354,126,530,219,253,157,81,138,226,366,128
19,760,48,388,395,406,354,126,530,219,253,157,80,138,226,366,128
19,760,48,388,395,428,360,126,530,219,253,157,80,144,240,366,128
19,760,48,388,395,428,360,134,530,219,253,157,80,144,240,371,128
19,760,48,388,395,428,360,134,577,219,253,157,80,144,240,371,136
19,835,48,388,395,428,360,134,577,223,248,157,80,144,240,371,136
19,835,48,391,395,428,360,134,577,223,248,168,80,144,240,371,136
19,835,48,391,402,428,360,134,577,223,248,168,80,144,240,371,136
19,835,48,391,402,486,370,134,577,223,248,168,80,159,263,371,136
19,835,48,391,402,486,370,153,577,223,248,168,80,159,263,390,136
19,835,48,391,402,486,370,153,648,223,248,168,80,159,263,390,151
19,913,55,391,402,486,370,153,648,227,254,168,80,159,263,390,151
19,913,55,404,402,486,370,153,648,227,254,188,80,159,263,390,151
19,913,55,404,422,486,370,153,648,227,254,188,84,159,263,390,151
19,913,55,404,422,579,393,153,648,227,254,188,84,187,297,390,151
19,913,55,404,422,579,393,176,648,227,254,188,84,187,297,418,151
19,913,55,404,422,579,393,176,739,227,254,188,84,187,297,418,172
19,1005,56,404,422,579,393,176,739,237,254,188,84,187,297,418,172
19,1005,56,429,422,579,393,176,739,237,254,218,84,187,297,418,172
19,1005,56,429,446,579,393,176,739,237,254,218,80,187,297,418,172
19,1005,56,429,446,692,438,176,739,237,254,218,80,216,347,418,172
19,1005,56,429,446,692,438,201,739,237,254,218,80,216,347,459,172
19,1005,56,429,446,692,438,201,847,237,254,218,80,216,347,459,197
19,1097,62,429,446,692,438,201,847,245,261,218,80,216,347,459,197
19,1097,62,466,446,692,438,201,847,245,261,250,80,216,347,459,197
19,1097,62,466,485,692,438,201,847,245,261,250,82,216,347,459,197
19,1097,62,466,485,798,489,201,847,245,261,250,82,239,396,459,197
19,1097,62,466,485,798,489,229,847,245,261,250,82,239,396,515,197
19,1097,62,466,485,798,489,229,955,245,261,250,82,239,396,515,216
19,1174,63,466,485,798,489,229,955,248,263,250,82,239,396,515,216
19,1174,63,511,485,798,489,229,955,248,263,281,82,239,396,515,216
19,1174,63,511,535,798,489,229,955,248,263,281,84,239,396,515,216
19,1174,63,511,535,901,544,229,955,248,263,281,84,260,443,515,216
19,1174,63,511,535,901,544,246,955,248,263,281,84,260,443,568,216
19,1174,63,511,535,901,544,246,1076,248,263,281,84,260,443,568,240
19,1253,66,511,535,901,544,246,1076,254,267,281,84,260,443,568,240
19,1253,66,561,535,901,544,246,1076,254,267,311,84,260,443,568,240
19,1253,66,561,583,901,544,246,1076,254,267,311,79,260,443,568,240
19,1253,66,561,583,994,597,246,1076,254,267,311,79,286,484,568,240
19,1253,66,561,583,994,597,266,1076,254,267,311,79,286,484,625,240
19,1253,66,561,583,994,597,266,1191,254,267,311,79,286,484,625,264
19,1330,69,561,583,994,597,266,1191,263,271,311,79,286,484,625,264
19,1330,69,612,583,994,597,266,1191,263,271,339,79,286,484,625,264
19,1330,69,612,639,994,597,266,1191,263,271,339,80,286,484,625,264
19,1330,69,612,639,1068,648,266,1191,263,271,339,80,304,524,625,264
19,1330,69,612,639,1068,648,283,1191,263,271,339,80,304,524,677,264
19,1330,69,612,639,1068,648,283,1303,263,271,339,80,304,524,677,288
19,1398,73,612,639,1068,648,283,1303,276,278,339,80,304,524,677,288
19,1398,73,655,639,1068,648,283,1303,276,278,356,80,304,524,677,288
19,1398,73,655,693,1068,648,283,1303,276,278,356,82,304,524,677,288
19,1398,73,655,693,1128,693,283,1303,276,278,356,82,319,555,677,288
19,1398,73,655,693,1128,693,293,1303,276,278,356,82,319,555,716,288
19,1398,73,655,693,1128,693,293,1394,276,278,356,82,319,555,716,302
19,1455,77,655,693,1128,693,293,1394,284,284,356,82,319,555,716,302
19,1455,77,704,693,1128,693,293,1394,284,284,382,82,319,555,716,302
19,1455,77,704,741,1128,693,293,1394,284,284,382,83,319,555,716,302
19,1455,77,704,741,1175,734,293,1394,284,284,382,83,328,586,716,302
19,1455,77,704,741,1175,734,301,1394,284,284,382,83,328,586,752,302
19,1455,77,704,741,1175,734,301,1480,284,284,382,83,328,586,752,320
19,1497,80,704,741,1175,734,301,1480,288,290,382,83,328,586,752,320
19,1497,80,740,741,1175,734,301,1480,288,290,393,83,328,586,752,320
19,1497,80,740,784,1175,734,301,1480,288,290,393,84,328,586,752,320
19,1497,80,740,784,1219,767,301,1480,288,290,393,84,343,607,752,320
19,1497,80,740,784,1219,767,312,1480,288,290,393,84,343,607,785,320
19,1497,80,740,784,1219,767,312,1555,288,290,393,84,343,607,785,334
19,1543,81,740,784,1219,767,312,1555,301,292,393,84,343,607,785,334
19,1543,81,771,784,1219,767,312,1555,301,292,405,84,343,607,785,334
19,1543,81,771,819,1219,767,312,1555,301,292,405,82,343,607,785,334
19,1543,81,771,819,1250,795,312,1555,301,292,405,82,350,626,785,334
19,1543,81,771,819,1250,795,323,1555,301,292,405,82,350,626,816,334
19,1543,81,771,819,1250,795,323,1631,301,292,405,82,350,626,816,353
19,1576,81,771,819,1250,795,323,1631,308,295,405,82,350,626,816,353
19,1576,81,803,819,1250,795,323,1631,308,295,418,82,350,626,816,353
19,1576,81,803,854,1250,795,323,1631,308,295,418,84,350,626,816,353
19,1576,81,803,854,1276,819,323,1631,308,295,418,84,358,643,816,353
19,1576,81,803,854,1276,819,331,1631,308,295,418,84,358,643,843,353
19,1576,81,803,854,1276,819,331,1690,308,295,418,84,358,643,843,366
19,1604,84,803,854,1276,819,331,1690,310,301,418,84,358,643,843,366
19,1604,84,830,854,1276,819,331,1690,310,301,428,84,358,643,843,366
19,1604,84,830,880,1276,819,331,1690,310,301,428,84,358,643,843,366
19,1604,84,830,880,1300,841,331,1690,310,301,428,84,368,657,843,366
19,1604,84,830,880,1300,841,335,1690,310,301,428,84,368,657,862,366
19,1604,84,830,880,1300,841,335,1743,310,301,428,84,368,657,862,379
19,1628,86,830,880,1300,841,335,1743,317,305,428,84,368,657,862,379
19,1628,86,862,880,1300,841,335,1743,317,305,443,84,368,657,862,379
19,1628,86,862,909,1300,841,335,1743,317,305,443,84,368,657,862,379
19,1628,86,862,909,1313,863,335,1743,317,305,443,84,369,671,862,379
19,1628,86,862,909,1313,863,342,1743,317,305,443,84,369,671,883,379
19,1628,86,862,909,1313,863,342,1784,317,305,443,84,369,671,883,391
19,1663,89,862,909,1313,863,342,1784,330,311,443,84,369,671,883,391
19,1663,89,883,909,1313,863,342,1784,330,311,450,84,369,671,883,391
19,1663,89,883,932,1313,863,342,1784,330,311,450,84,369,671,883,391
19,1663,89,883,932,1334,884,342,1784,330,311,450,84,379,683,883,391
19,1663,89,883,932,1334,884,344,1784,330,311,450,84,379,683,897,391
19,1663,89,883,932,1334,884,344,1827,330,311,450,84,379,683,897,404
19,1679,88,883,932,1334,884,344,1827,335,312,450,84,379,683,897,404
19,1679,88,903,932,1334,884,344,1827,335,312,457,84,379,683,897,404
19,1679,88,903,953,1334,884,344,1827,335,312,457,83,379,683,897,404
19,1679,88,903,953,1353,895,344,1827,335,312,457,83,386,688,897,404
19,1679,88,903,953,1353,895,355,1827,335,312,457,83,386,688,920,404
19,1679,88,903,953,1353,895,355,1872,335,312,457,83,386,688,920,413
19,1702,94,903,953,1353,895,355,1872,340,322,457,83,386,688,920,413
19,1702,94,920,953,1353,895,355,1872,340,322,462,83,386,688,920,413
19,1702,94,920,971,1353,895,355,1872,340,322,462,83,386,688,920,413
19,1702,94,920,971,1363,913,355,1872,340,322,462,83,386,700,920,413
19,1702,94,920,971,1363,913,358,1872,340,322,462,83,386,700,934,413
19,1702,94,920,971,1363,913,358,1913,340,322,462,83,386,700,934,429
19,1721,93,920,971,1363,913,358,1913,349,324,462,83,386,700,934,429
19,1721,93,944,971,1363,913,358,1913,349,324,473,83,386,700,934,429
19,1721,93,944,990,1363,913,358,1913,349,324,473,82,386,700,934,429
19,1721,93,944,990,1374,926,358,1913,349,324,473,82,392,708,934,429
19,1721,93,944,990,1374,926,359,1913,349,324,473,82,392,708,946,429
19,1721,93,944,990,1374,926,359,1939,349,324,473,82,392,708,946,435
19,1731,93,944,990,1374,926,359,1939,350,326,473,82,392,708,946,435
19,1731,93,953,990,1374,926,359,1939,350,326,474,82,392,708,946,435
19,1731,93,953,1006,1374,926,359,1939,350,326,474,82,392,708,946,435
19,1731,93,953,1006,1391,938,359,1939,350,326,474,82,400,716,946,435
19,1731,93,953,1006,1391,938,367,1939,350,326,474,82,400,716,964,435
19,1731,93,953,1006,1391,938,367,1977,350,326,474,82,400,716,964,447
19,1749,97,953,1006,1391,938,367,1977,356,334,474,82,400,716,964,447
19,1749,97,975,1006,1391,938,367,1977,356,334,485,82,400,716,964,447
