train_loss,data_loss,physics_loss,val_loss
74.9572525024414,74.9572525024414,1.2430731430868036e-06,80.35142517089844
69.922607421875,69.922607421875,1.9970113953604596e-06,75.5944595336914
65.54949188232422,65.54949188232422,2.4226440018537687e-06,71.59830474853516
61.88798522949219,61.88798522949219,1.839687570281967e-06,68.27464294433594
58.85212707519531,58.85212707519531,7.418187806251808e-07,65.47626495361328
56.30308532714844,56.30308532714844,1.1509498420991804e-07,63.05755615234375
54.10503005981445,54.10503005981445,1.4530522562949955e-08,60.92411804199219
52.17034149169922,52.17034149169922,4.754591387268192e-08,59.02439880371094
50.451175689697266,50.451175689697266,6.307401889671382e-08,57.323795318603516
48.91537857055664,48.91537857055664,6.446236966439756e-08,55.791725158691406
47.534507751464844,47.534507751464844,6.126984430920857e-08,54.395999908447266
46.27890396118164,46.27890396118164,4.701249167737842e-08,53.109344482421875
45.123512268066406,45.123512268066406,3.1173410519613753e-08,51.91468048095703
44.05263900756836,44.05263900756836,2.0274455891922116e-08,50.80152130126953
43.05657958984375,43.05657958984375,1.3773507667735885e-08,49.76268005371094
42.128597259521484,42.128597259521484,9.88700676884946e-09,48.79237365722656
41.26328659057617,41.26328659057617,7.222004327900322e-09,47.88534164428711
40.45570373535156,40.45570373535156,5.039602513079444e-09,47.036407470703125
39.7010383605957,39.7010383605957,3.1506548481274876e-09,46.24029541015625
38.994407653808594,38.994407653808594,1.6675691938417003e-09,45.49138641357422
38.330684661865234,38.330684661865234,8.876170909388748e-10,44.78446578979492
37.70508575439453,37.70508575439453,4.875830850181728e-10,44.11469268798828
37.11322021484375,37.11322021484375,2.761548767438171e-10,43.477787017822266
36.55118179321289,36.55118179321289,1.6160717208890674e-10,42.87004852294922
36.015628814697266,36.015628814697266,9.79660588762421e-11,42.288368225097656
35.50374221801758,35.50374221801758,6.141513686497291e-11,41.730106353759766
35.013118743896484,35.013118743896484,3.9628866160823506e-11,41.193031311035156
34.54175567626953,34.54175567626953,2.616177760539351e-11,40.675201416015625
34.08787536621094,34.08787536621094,1.7560702891827873e-11,40.17491912841797
