339.35,438.41
339.73,438.41
340.11,438.41
340.49,406.77
340.87,497.16
341.25,549.14
341.63,483.60
342.01,467.78
342.39,503.94
342.76,515.24
343.14,485.86
343.52,474.56
343.90,639.53
344.28,549.14
344.66,555.92
345.04,682.47
345.41,601.11
345.79,564.96
346.17,657.61
346.55,734.44
346.93,664.39
347.30,732.18
347.68,849.70
348.06,711.85
348.44,686.99
348.82,729.92
349.20,786.42
349.57,793.20
349.95,892.63
350.33,786.42
350.71,759.30
351.08,820.32
351.46,793.20
351.84,849.70
352.22,804.50
352.60,824.84
352.97,833.88
353.35,811.28
353.73,811.28
354.11,881.33
354.48,856.47
354.86,838.40
355.24,831.62
355.62,829.36
355.99,768.34
356.37,833.88
356.75,777.38
357.13,815.80
357.50,831.62
357.88,928.79
358.26,849.70
358.63,836.14
359.01,799.98
359.39,863.25
359.76,860.99
360.14,793.20
360.52,851.96
360.90,908.45
361.27,770.60
361.65,775.12
362.03,824.84
362.40,799.98
362.78,799.98
363.16,863.25
363.53,804.50
363.91,885.85
364.29,768.34
364.66,748.00
365.04,763.82
365.41,809.02
365.79,806.76
366.17,772.86
366.54,777.38
366.92,829.36
367.30,851.96
367.67,856.47
368.05,863.25
368.42,784.16
368.80,833.88
369.18,865.51
369.55,890.37
369.93,786.42
370.30,802.24
370.68,1007.88
371.06,872.29
371.43,851.96
371.81,770.60
372.18,779.64
372.56,865.51
372.93,815.80
373.31,775.12
373.69,827.10
374.06,770.60
374.44,766.08
374.81,824.84
375.19,842.92
375.56,833.88
375.94,784.16
376.31,824.84
376.69,903.93
377.06,910.71
377.44,892.63
377.81,779.64
378.19,768.34
378.56,777.38
378.94,858.73
379.31,786.42
379.69,858.73
380.06,779.64
380.44,795.46
380.81,831.62
381.19,858.73
381.56,908.45
381.94,775.12
382.31,827.10
382.69,804.50
383.06,854.21
383.44,822.58
383.81,797.72
384.19,813.54
384.56,770.60
384.93,781.90
385.31,879.07
385.68,820.32
386.06,874.55
386.43,840.66
386.81,795.46
387.18,768.34
387.55,822.58
387.93,858.73
388.30,820.32
388.68,781.90
389.05,761.56
389.42,829.36
389.80,890.37
390.17,840.66
390.55,743.48
390.92,870.03
391.29,851.96
391.67,772.86
392.04,854.21
392.41,795.46
392.79,806.76
393.16,858.73
393.54,804.50
393.91,779.64
394.28,815.80
394.66,813.54
395.03,795.46
395.40,840.66
395.78,845.18
396.15,757.04
396.52,809.02
396.90,876.81
397.27,845.18
397.64,865.51
398.01,770.60
398.39,845.18
398.76,1068.90
399.13,876.81
399.51,813.54
399.88,788.68
400.25,858.73
400.62,815.80
401.00,863.25
401.37,820.32
401.74,840.66
402.12,863.25
402.49,851.96
402.86,795.46
403.23,784.16
403.61,851.96
403.98,890.37
404.35,741.22
404.72,804.50
405.10,854.21
405.47,775.12
405.84,793.20
406.21,790.94
406.58,811.28
406.96,813.54
407.33,874.55
407.70,811.28
408.07,809.02
408.44,827.10
408.82,763.82
409.19,784.16
409.56,919.75
409.93,854.21
410.30,899.41
410.68,881.33
411.05,849.70
411.42,854.21
411.79,847.44
412.16,829.36
412.53,827.10
412.90,933.31
413.28,802.24
413.65,779.64
414.02,775.12
414.39,811.28
414.76,806.76
415.13,829.36
415.50,872.29
415.88,849.70
416.25,856.47
416.62,842.92
416.99,1037.26
417.36,840.66
417.73,824.84
418.10,779.64
418.47,831.62
418.84,822.58
419.21,802.24
419.58,892.63
419.96,854.21
420.33,856.47
420.70,822.58
421.07,784.16
421.44,797.72
421.81,781.90
422.18,806.76
422.55,811.28
422.92,809.02
423.29,781.90
423.66,865.51
424.03,879.07
424.40,879.07
424.77,815.80
425.14,824.84
425.51,865.51
425.88,849.70
426.25,870.03
426.62,811.28
426.99,842.92
427.36,827.10
427.73,845.18
428.10,799.98
428.47,890.37
428.84,811.28
429.21,818.06
429.58,840.66
429.95,820.32
430.32,809.02
430.69,772.86
431.06,818.06
431.43,996.58
431.80,831.62
432.17,784.16
432.54,804.50
432.91,903.93
433.28,795.46
433.65,772.86
434.01,741.22
434.38,827.10
434.75,809.02
435.12,820.32
435.49,793.20
435.86,1105.06
436.23,919.75
436.60,766.08
436.97,770.60
437.34,910.71
437.71,876.81
438.07,919.75
438.44,858.73
438.81,890.37
439.18,806.76
439.55,829.36
439.92,888.11
440.29,815.80
440.65,824.84
441.02,818.06
441.39,806.76
441.76,851.96
442.13,838.40
442.50,775.12
442.86,799.98
443.23,863.25
443.60,820.32
443.97,865.51
444.34,811.28
444.71,786.42
445.07,824.84
445.44,784.16
445.81,827.10
446.18,865.51
446.55,870.03
446.91,793.20
447.28,770.60
447.65,888.11
448.02,856.47
448.38,879.07
448.75,845.18
449.12,906.19
449.49,820.32
449.85,806.76
450.22,799.98
450.59,820.32
450.96,766.08
451.32,863.25
451.69,879.07
452.06,842.92
452.43,795.46
452.79,833.88
453.16,763.82
453.53,813.54
453.90,818.06
454.26,811.28
454.63,847.44
455.00,870.03
455.36,725.40
455.73,847.44
456.10,831.62
456.46,779.64
456.83,809.02
457.20,804.50
457.56,806.76
457.93,797.72
458.30,876.81
458.66,820.32
459.03,790.94
459.40,876.81
459.76,865.51
460.13,811.28
460.50,845.18
460.86,750.26
461.23,813.54
461.59,813.54
461.96,831.62
462.33,829.36
462.69,795.46
463.06,770.60
463.43,867.77
463.79,799.98
464.16,809.02
464.52,849.70
464.89,781.90
465.26,824.84
465.62,824.84
465.99,811.28
466.35,790.94
466.72,838.40
467.08,870.03
467.45,820.32
467.81,824.84
468.18,809.02
468.55,779.64
468.91,811.28
469.28,1007.88
469.64,829.36
470.01,831.62
470.37,786.42
470.74,836.14
471.10,775.12
471.47,845.18
471.83,813.54
472.20,838.40
472.56,856.47
472.93,849.70
473.29,793.20
473.66,770.60
474.02,903.93
474.39,870.03
474.75,799.98
475.12,779.64
475.48,824.84
475.85,813.54
476.21,829.36
476.58,772.86
476.94,901.67
477.31,829.36
477.67,795.46
478.03,757.04
478.40,865.51
478.76,781.90
479.13,876.81
479.49,838.40
479.86,809.02
480.22,962.69
480.58,806.76
480.95,881.33
481.31,784.16
481.68,793.20
482.04,763.82
482.40,799.98
482.77,822.58
483.13,924.27
483.50,829.36
483.86,851.96
484.22,897.15
484.59,894.89
484.95,851.96
485.31,820.32
485.68,831.62
486.04,858.73
486.40,870.03
486.77,860.99
487.13,879.07
487.50,788.68
487.86,840.66
488.22,894.89
488.58,851.96
488.95,813.54
489.31,820.32
489.67,811.28
490.04,829.36
490.40,845.18
490.76,797.72
491.13,804.50
491.49,777.38
491.85,784.16
492.22,849.70
492.58,777.38
492.94,831.62
493.30,849.70
493.67,799.98
494.03,811.28
494.39,818.06
494.75,818.06
495.12,856.47
495.48,804.50
495.84,797.72
496.20,707.33
496.57,854.21
496.93,809.02
497.29,870.03
497.65,824.84
498.01,870.03
498.38,2686.94
498.74,978.51
499.10,748.00
499.46,903.93
499.83,919.75
500.19,797.72
500.55,856.47
500.91,820.32
501.27,802.24
501.63,811.28
502.00,3843.97
502.36,940.09
502.72,870.03
503.08,849.70
503.44,845.18
503.80,856.47
504.17,827.10
504.53,838.40
504.89,865.51
505.25,840.66
505.61,811.28
505.97,752.52
506.33,845.18
506.69,827.10
507.06,827.10
507.42,856.47
507.78,840.66
508.14,858.73
508.50,906.19
508.86,809.02
509.22,802.24
509.58,820.32
509.94,833.88
510.30,885.85
510.66,820.32
511.03,836.14
511.39,849.70
511.75,820.32
512.11,813.54
512.47,822.58
512.83,847.44
513.19,833.88
513.55,824.84
513.91,790.94
514.27,795.46
514.63,779.64
514.99,908.45
515.35,827.10
515.71,865.51
516.07,935.57
516.43,802.24
516.79,775.12
517.15,858.73
517.51,833.88
517.87,840.66
518.23,811.28
518.59,799.98
518.95,786.42
519.31,779.64
519.67,888.11
520.03,833.88
520.39,881.33
520.75,899.41
521.11,804.50
521.47,860.99
521.83,867.77
522.19,885.85
522.55,790.94
522.90,833.88
523.26,775.12
523.62,874.55
523.98,811.28
524.34,811.28
524.70,806.76
525.06,779.64
525.42,822.58
525.78,763.82
526.14,840.66
526.50,797.72
526.85,838.40
527.21,856.47
527.57,802.24
527.93,838.40
528.29,820.32
528.65,809.02
529.01,802.24
529.37,766.08
529.72,802.24
530.08,831.62
530.44,840.66
530.80,797.72
531.16,793.20
531.52,912.97
531.87,784.16
532.23,824.84
532.59,820.32
532.95,790.94
533.31,790.94
533.66,856.47
534.02,795.46
534.38,842.92
534.74,795.46
535.10,827.10
535.45,806.76
535.81,827.10
536.17,840.66
536.53,847.44
536.89,838.40
537.24,811.28
537.60,804.50
537.96,784.16
538.32,815.80
538.67,827.10
539.03,840.66
539.39,829.36
539.75,790.94
540.10,795.46
540.46,940.09
540.82,836.14
541.17,863.25
541.53,811.28
541.89,890.37
542.25,806.76
542.60,818.06
542.96,831.62
543.32,926.53
543.67,849.70
544.03,829.36
544.39,797.72
544.74,867.77
545.10,806.76
545.46,788.68
545.81,831.62
546.17,779.64
546.53,763.82
546.88,840.66
547.24,854.21
547.60,818.06
547.95,827.10
548.31,820.32
548.66,820.32
549.02,858.73
549.38,870.03
549.73,838.40
550.09,892.63
550.45,754.78
550.80,802.24
551.16,917.49
551.51,786.42
551.87,910.71
552.23,759.30
552.58,795.46
552.94,811.28
553.29,757.04
553.65,779.64
554.00,784.16
554.36,829.36
554.71,781.90
555.07,788.68
555.43,899.41
555.78,802.24
556.14,818.06
556.49,847.44
556.85,831.62
557.20,849.70
557.56,818.06
557.91,806.76
558.27,741.22
558.62,815.80
558.98,840.66
559.33,858.73
559.69,863.25
560.04,815.80
560.40,799.98
560.75,854.21
561.11,781.90
561.46,870.03
561.82,781.90
562.17,788.68
562.53,827.10
562.88,867.77
563.24,815.80
563.59,763.82
563.94,827.10
564.30,838.40
564.65,809.02
565.01,847.44
565.36,831.62
565.72,870.03
566.07,860.99
566.42,856.47
566.78,842.92
567.13,766.08
567.49,836.14
567.84,802.24
568.19,786.42
568.55,768.34
568.90,811.28
569.26,809.02
569.61,824.84
569.96,784.16
570.32,813.54
570.67,802.24
571.02,754.78
571.38,860.99
571.73,849.70
572.08,822.58
572.44,802.24
572.79,788.68
573.14,784.16
573.50,813.54
573.85,849.70
574.20,836.14
574.56,847.44
574.91,809.02
575.26,833.88
575.62,815.80
575.97,845.18
576.32,766.08
576.68,856.47
577.03,811.28
577.38,806.76
577.73,885.85
578.09,768.34
578.44,849.70
578.79,748.00
579.14,818.06
579.50,745.74
579.85,795.46
580.20,768.34
580.55,840.66
580.91,799.98
581.26,781.90
581.61,738.96
581.96,757.04
582.32,822.58
582.67,799.98
583.02,809.02
583.37,820.32
583.72,827.10
584.08,856.47
584.43,804.50
584.78,736.70
585.13,790.94
585.48,818.06
585.84,845.18
586.19,865.51
586.54,797.72
586.89,820.32
587.24,858.73
587.59,824.84
587.95,827.10
588.30,842.92
588.65,770.60
589.00,784.16
589.35,815.80
589.70,811.28
590.05,729.92
590.40,833.88
590.76,811.28
591.11,824.84
591.46,881.33
591.81,804.50
592.16,836.14
592.51,790.94
592.86,881.33
593.21,860.99
593.56,804.50
593.91,809.02
594.26,831.62
594.62,824.84
594.97,901.67
595.32,901.67
595.67,815.80
596.02,763.82
596.37,885.85
596.72,806.76
