train_loss,data_loss,physics_loss,val_loss
78.1338119506836,78.1338119506836,1.506812341567354e-09,83.55572509765625
72.8790054321289,72.8790054321289,1.1161469082310305e-08,78.38288879394531
68.11454772949219,68.11454772949219,1.0755112356264362e-09,73.81570434570312
63.92164611816406,63.92164611816406,6.503820815240147e-10,69.8635482788086
60.304805755615234,60.304805755615234,4.223976723949363e-10,66.48394012451172
57.221275329589844,57.221275329589844,8.061024736605304e-09,63.591800689697266
54.59013748168945,54.59013748168945,9.613652984796772e-09,61.109947204589844
52.33836364746094,52.33836364746094,3.3858715831058817e-09,58.96768569946289
50.39958190917969,50.39958190917969,2.9892050640301093e-11,57.098636627197266
48.71198654174805,48.71198654174805,1.1172857083963095e-09,55.44774627685547
47.22456741333008,47.22456741333008,1.8702639437151447e-09,53.97292709350586
45.89847946166992,45.89847946166992,5.011556725165178e-10,52.642826080322266
44.70481872558594,44.70481872558594,4.949651244423592e-10,51.431888580322266
43.620147705078125,43.620147705078125,1.824216666612699e-09,50.320068359375
42.62606430053711,42.62606430053711,1.8408319313323318e-09,49.294166564941406
41.710391998291016,41.710391998291016,1.470589094942909e-09,48.34433364868164
40.86402893066406,40.86402893066406,1.4437956386004203e-09,47.463218688964844
40.080142974853516,40.080142974853516,2.501775231422698e-09,46.64426803588867
39.35270309448242,39.35270309448242,3.894722766517589e-09,45.87981414794922
38.67470169067383,38.67470169067383,3.4892777556194687e-09,45.16225814819336
38.03921890258789,38.03921890258789,2.1815180772932763e-09,44.48563766479492
37.440853118896484,37.440853118896484,1.2138923199955798e-09,43.84514236450195
36.875213623046875,36.875213623046875,6.841380795208352e-10,43.236610412597656
36.33853530883789,36.33853530883789,4.329941405423199e-10,42.65647888183594
35.82757568359375,35.82757568359375,3.1836921987604683e-10,42.10169219970703
35.33958435058594,35.33958435058594,2.655666520023914e-10,41.56959533691406
34.87215805053711,34.87215805053711,2.4195462300369286e-10,41.05786895751953
34.423213958740234,34.423213958740234,2.3295695927849636e-10,40.56454849243164
33.9909553527832,33.9909553527832,2.3032234452990963e-10,40.08787536621094
33.573814392089844,33.573814392089844,2.2697216328637637e-10,39.62635040283203
33.17044448852539,33.17044448852539,2.1534926619715122e-10,39.178672790527344
