train_loss,data_loss,physics_loss,val_loss
73.9556655883789,73.9556655883789,1.213602160987648e-07,79.31277465820312
68.97052764892578,68.97052764892578,3.816836340320151e-07,74.35459899902344
64.41639709472656,64.41639709472656,5.91361185797723e-07,69.98857116699219
60.42011260986328,60.42011260986328,7.00547275300778e-07,66.17808532714844
56.944026947021484,56.944026947021484,7.228214826682233e-07,62.85304260253906
53.92054748535156,53.92054748535156,6.152353648758435e-07,59.95215606689453
51.29094314575195,51.29094314575195,4.3649939129863924e-07,57.41215133666992
48.99545669555664,48.99545669555664,2.74453952897602e-07,55.172119140625
46.97698211669922,46.97698211669922,1.5212971504752204e-07,53.18103790283203
45.1878547668457,45.1878547668457,5.699535066128192e-08,51.39903259277344
43.59092330932617,43.59092330932617,7.571902216341186e-09,49.79175567626953
42.154380798339844,42.154380798339844,4.74746020273642e-10,48.32917404174805
40.85054016113281,40.85054016113281,2.2105997032895175e-09,46.989749908447266
39.65945816040039,39.65945816040039,2.016012023986491e-09,45.75935745239258
38.56797409057617,38.56797409057617,1.2434236973390966e-09,44.627174377441406
37.565956115722656,37.565956115722656,6.801839647074814e-10,43.583740234375
36.644588470458984,36.644588470458984,3.58415269685608e-10,42.62042236328125
35.79583740234375,35.79583740234375,1.8090039188844997e-10,41.729164123535156
35.01227951049805,35.01227951049805,8.147695712557024e-11,40.902523040771484
34.28704071044922,34.28704071044922,2.9894291903032055e-11,40.13356018066406
33.6137809753418,33.6137809753418,1.3998300782414042e-11,39.41617202758789
32.98691940307617,32.98691940307617,3.551822724823239e-11,38.74497604370117
32.40154266357422,32.40154266357422,1.3132969711726616e-10,38.11450958251953
31.852745056152344,31.852745056152344,1.711336350407322e-10,37.520076751708984
31.336267471313477,31.336267471313477,1.4360536371160748e-10,36.95783233642578
30.8486385345459,30.8486385345459,9.572120873713175e-11,36.42440414428711
30.3868350982666,30.3868350982666,5.181793882869101e-11,35.91679763793945
29.948156356811523,29.948156356811523,2.4693722761037762e-11,35.43234634399414
