339.35,273.44
339.73,273.44
340.11,273.44
340.49,273.44
340.87,262.14
341.25,250.84
341.63,196.60
342.01,284.74
342.39,287.00
342.76,273.44
343.14,357.05
343.52,300.56
343.90,363.83
344.28,293.78
344.66,345.75
345.04,442.93
345.41,447.45
345.79,438.41
346.17,449.71
346.55,454.23
346.93,436.15
347.30,456.49
347.68,691.51
348.06,526.54
348.44,560.44
348.82,596.59
349.20,578.52
349.57,510.72
349.95,686.99
350.33,564.96
350.71,589.82
351.08,621.45
351.46,583.04
351.84,614.67
352.22,632.75
352.60,603.37
352.97,684.73
353.35,653.09
353.73,598.85
354.11,574.00
354.48,657.61
354.86,675.69
355.24,691.51
355.62,696.03
355.99,596.59
356.37,625.97
356.75,598.85
357.13,605.63
357.50,619.19
357.88,698.29
358.26,707.33
358.63,610.15
359.01,589.82
359.39,580.78
359.76,605.63
360.14,686.99
360.52,592.07
360.90,727.66
361.27,637.27
361.65,594.33
362.03,567.22
362.40,542.36
362.78,578.52
363.16,635.01
363.53,587.56
363.91,743.48
364.29,680.21
364.66,549.14
365.04,630.49
365.41,657.61
365.79,616.93
366.17,558.18
366.54,535.58
366.92,522.02
367.30,628.23
367.67,653.09
368.05,589.82
368.42,580.78
368.80,540.10
369.18,564.96
369.55,632.75
369.93,614.67
370.30,587.56
370.68,820.32
371.06,657.61
371.43,564.96
371.81,594.33
372.18,623.71
372.56,605.63
372.93,646.31
373.31,528.80
373.69,707.33
374.06,677.95
374.44,587.56
374.81,544.62
375.19,605.63
375.56,578.52
375.94,630.49
376.31,603.37
376.69,718.63
377.06,646.31
377.44,605.63
377.81,580.78
378.19,637.27
378.56,675.69
378.94,612.41
379.31,610.15
379.69,589.82
380.06,594.33
380.44,603.37
380.81,610.15
381.19,668.91
381.56,680.21
381.94,564.96
382.31,700.55
382.69,553.66
383.06,641.79
383.44,639.53
383.81,580.78
384.19,612.41
384.56,589.82
384.93,587.56
385.31,725.40
385.68,569.48
386.06,598.85
386.43,605.63
386.81,673.43
387.18,619.19
387.55,564.96
387.93,648.57
388.30,585.30
388.68,632.75
389.05,603.37
389.42,639.53
389.80,632.75
390.17,621.45
390.55,612.41
390.92,684.73
391.29,619.19
391.67,628.23
392.04,596.59
392.41,535.58
392.79,564.96
393.16,664.39
393.54,587.56
393.91,596.59
394.28,630.49
394.66,583.04
395.03,531.06
395.40,585.30
395.78,675.69
396.15,580.78
396.52,675.69
396.90,657.61
397.27,635.01
397.64,621.45
398.01,630.49
398.39,596.59
398.76,976.25
399.13,655.35
399.51,639.53
399.88,546.88
400.25,610.15
400.62,637.27
401.00,673.43
401.37,594.33
401.74,603.37
402.12,732.18
402.49,614.67
402.86,598.85
403.23,555.92
403.61,610.15
403.98,732.18
404.35,578.52
404.72,637.27
405.10,732.18
405.47,607.89
405.84,621.45
406.21,503.94
406.58,698.29
