339.35,345.75
339.73,345.75
340.11,345.75
340.49,361.57
340.87,404.51
341.25,372.87
341.63,415.81
342.01,354.79
342.39,456.49
342.76,451.97
343.14,433.89
343.52,474.56
343.90,580.78
344.28,442.93
344.66,528.80
345.04,632.75
345.41,510.72
345.79,515.24
346.17,551.40
346.55,625.97
346.93,596.59
347.30,648.57
347.68,795.46
348.06,659.87
348.44,675.69
348.82,705.07
349.20,768.34
349.57,741.22
349.95,802.24
350.33,655.35
350.71,693.77
351.08,772.86
351.46,743.48
351.84,772.86
352.22,745.74
352.60,772.86
352.97,759.30
353.35,754.78
353.73,757.04
354.11,777.38
354.48,786.42
354.86,745.74
355.24,795.46
355.62,761.56
355.99,736.70
356.37,781.90
356.75,766.08
357.13,790.94
357.50,732.18
357.88,831.62
358.26,779.64
358.63,849.70
359.01,705.07
359.39,768.34
359.76,781.90
360.14,716.37
360.52,720.88
360.90,820.32
361.27,768.34
361.65,738.96
362.03,788.68
362.40,813.54
362.78,696.03
363.16,772.86
363.53,723.14
363.91,820.32
364.29,732.18
364.66,727.66
365.04,734.44
365.41,781.90
365.79,675.69
366.17,705.07
366.54,662.13
366.92,716.37
367.30,766.08
367.67,815.80
368.05,741.22
368.42,779.64
368.80,671.17
369.18,770.60
369.55,709.59
369.93,700.55
370.30,761.56
370.68,946.87
371.06,779.64
371.43,732.18
371.81,806.76
372.18,723.14
372.56,745.74
372.93,831.62
373.31,809.02
373.69,743.48
374.06,851.96
374.44,748.00
374.81,707.33
375.19,720.88
375.56,804.50
375.94,795.46
376.31,705.07
376.69,723.14
377.06,836.14
377.44,757.04
377.81,743.48
378.19,727.66
378.56,772.86
378.94,698.29
379.31,761.56
379.69,827.10
380.06,777.38
380.44,790.94
380.81,718.63
381.19,775.12
381.56,829.36
381.94,727.66
382.31,734.44
382.69,766.08
383.06,799.98
383.44,754.78
383.81,736.70
384.19,729.92
384.56,714.11
384.93,734.44
385.31,732.18
385.68,698.29
386.06,766.08
386.43,743.48
386.81,820.32
387.18,766.08
387.55,750.26
387.93,851.96
388.30,714.11
388.68,673.43
389.05,720.88
389.42,763.82
389.80,786.42
390.17,741.22
390.55,668.91
390.92,815.80
391.29,779.64
391.67,675.69
392.04,707.33
392.41,779.64
392.79,772.86
393.16,743.48
393.54,752.52
393.91,709.59
394.28,702.81
394.66,763.82
395.03,790.94
395.40,745.74
395.78,813.54
396.15,718.63
396.52,781.90
396.90,804.50
397.27,741.22
397.64,777.38
398.01,741.22
398.39,729.92
398.76,1161.55
399.13,775.12
399.51,714.11
399.88,686.99
400.25,766.08
400.62,684.73
401.00,707.33
401.37,707.33
401.74,770.60
402.12,770.60
402.49,748.00
402.86,827.10
403.23,802.24
403.61,799.98
403.98,840.66
404.35,761.56
404.72,757.04
405.10,770.60
405.47,725.40
405.84,741.22
406.21,689.25
406.58,734.44
406.96,770.60
407.33,727.66
407.70,727.66
408.07,754.78
408.44,714.11
408.82,804.50
409.19,759.30
409.56,763.82
409.93,684.73
410.30,788.68
410.68,770.60
411.05,768.34
411.42,738.96
411.79,754.78
412.16,693.77
412.53,720.88
412.90,743.48
413.28,743.48
413.65,709.59
414.02,718.63
414.39,714.11
414.76,775.12
415.13,725.40
