339.35,146.89
339.73,146.89
340.11,146.89
340.49,180.79
340.87,187.57
341.25,250.84
341.63,187.57
342.01,246.32
342.39,329.93
342.76,237.28
343.14,246.32
343.52,311.86
343.90,368.35
344.28,284.74
344.66,336.71
345.04,472.30
345.41,370.61
345.79,336.71
346.17,402.25
346.55,424.85
346.93,438.41
347.30,442.93
347.68,592.07
348.06,449.71
348.44,567.22
348.82,479.08
349.20,564.96
349.57,531.06
349.95,635.01
350.33,528.80
350.71,522.02
351.08,558.18
351.46,567.22
351.84,476.82
352.22,594.33
352.60,592.07
352.97,535.58
353.35,632.75
353.73,517.50
354.11,592.07
354.48,653.09
354.86,607.89
355.24,623.71
355.62,533.32
355.99,580.78
356.37,524.28
356.75,551.40
357.13,564.96
357.50,540.10
357.88,619.19
358.26,564.96
358.63,616.93
359.01,616.93
359.39,528.80
359.76,562.70
360.14,522.02
360.52,526.54
360.90,668.91
361.27,555.92
361.65,546.88
362.03,598.85
362.40,528.80
362.78,574.00
363.16,564.96
363.53,549.14
363.91,657.61
364.29,646.31
364.66,574.00
365.04,485.86
365.41,528.80
365.79,610.15
366.17,519.76
366.54,524.28
366.92,485.86
367.30,567.22
367.67,589.82
368.05,616.93
368.42,564.96
368.80,553.66
369.18,564.96
369.55,578.52
369.93,574.00
370.30,551.40
370.68,809.02
371.06,623.71
371.43,621.45
371.81,519.76
372.18,592.07
372.56,533.32
372.93,684.73
373.31,533.32
373.69,494.90
374.06,555.92
374.44,522.02
374.81,501.68
375.19,531.06
375.56,522.02
375.94,555.92
376.31,574.00
376.69,598.85
377.06,689.25
377.44,578.52
377.81,531.06
378.19,508.46
378.56,544.62
378.94,553.66
379.31,587.56
379.69,531.06
380.06,555.92
380.44,571.74
380.81,592.07
381.19,580.78
381.56,616.93
381.94,519.76
382.31,621.45
382.69,506.20
383.06,621.45
383.44,616.93
383.81,574.00
384.19,587.56
384.56,524.28
384.93,533.32
385.31,623.71
385.68,535.58
386.06,583.04
386.43,501.68
386.81,601.11
387.18,596.59
387.55,517.50
387.93,614.67
388.30,546.88
388.68,583.04
389.05,551.40
389.42,571.74
389.80,492.64
390.17,644.05
390.55,589.82
390.92,630.49
391.29,567.22
391.67,587.56
392.04,571.74
392.41,524.28
392.79,542.36
393.16,551.40
393.54,485.86
393.91,535.58
394.28,630.49
394.66,506.20
395.03,519.76
395.40,522.02
395.78,571.74
396.15,528.80
396.52,614.67
396.90,580.78
397.27,616.93
397.64,506.20
398.01,458.74
398.39,580.78
398.76,1007.88
399.13,596.59
399.51,519.76
399.88,562.70
400.25,576.26
400.62,515.24
401.00,580.78
401.37,583.04
401.74,560.44
402.12,648.57
402.49,555.92
402.86,587.56
403.23,569.48
403.61,592.07
403.98,644.05
404.35,542.36
404.72,542.36
405.10,564.96
405.47,610.15
405.84,553.66
406.21,542.36
406.58,616.93
406.96,508.46
407.33,506.20
407.70,506.20
408.07,555.92
408.44,580.78
408.82,564.96
409.19,598.85
409.56,501.68
409.93,567.22
410.30,587.56
410.68,564.96
411.05,562.70
411.42,517.50
411.79,512.98
412.16,499.42
412.53,549.14
412.90,569.48
413.28,533.32
413.65,594.33
414.02,623.71
414.39,542.36
414.76,686.99
415.13,592.07
415.50,587.56
415.88,510.72
416.25,632.75
416.62,535.58
416.99,779.64
417.36,535.58
417.73,542.36
418.10,549.14
418.47,512.98
418.84,589.82
419.21,517.50
419.58,610.15
419.96,610.15
420.33,583.04
420.70,594.33
421.07,519.76
421.44,515.24
421.81,628.23
422.18,614.67
422.55,589.82
422.92,524.28
423.29,623.71
423.66,578.52
424.03,501.68
424.40,553.66
424.77,542.36
425.14,569.48
425.51,524.28
425.88,594.33
426.25,558.18
426.62,542.36
426.99,576.26
427.36,585.30
427.73,598.85
428.10,546.88
428.47,528.80
428.84,619.19
429.21,560.44
429.58,621.45
429.95,533.32
430.32,576.26
430.69,558.18
431.06,601.11
431.43,720.88
431.80,598.85
432.17,564.96
432.54,517.50
432.91,479.08
433.28,612.41
433.65,506.20
434.01,569.48
434.38,594.33
434.75,551.40
435.12,508.46
435.49,526.54
435.86,924.27
436.23,560.44
436.60,555.92
436.97,585.30
437.34,625.97
437.71,580.78
438.07,610.15
438.44,601.11
438.81,506.20
439.18,601.11
439.55,578.52
439.92,655.35
440.29,619.19
440.65,578.52
441.02,625.97
441.39,574.00
441.76,691.51
442.13,537.84
442.50,610.15
442.86,551.40
443.23,664.39
443.60,571.74
443.97,596.59
444.34,596.59
444.71,562.70
445.07,625.97
445.44,476.82
445.81,576.26
446.18,623.71
446.55,580.78
446.91,619.19
447.28,531.06
447.65,549.14
448.02,598.85
448.38,641.79
448.75,546.88
449.12,655.35
449.49,603.37
449.85,522.02
450.22,583.04
450.59,567.22
450.96,555.92
451.32,666.65
451.69,549.14
452.06,578.52
452.43,589.82
452.79,558.18
453.16,546.88
453.53,578.52
453.90,488.12
454.26,587.56
454.63,639.53
455.00,583.04
455.36,621.45
455.73,700.55
456.10,537.84
456.46,528.80
456.83,510.72
457.20,558.18
457.56,625.97
457.93,549.14
458.30,546.88
458.66,623.71
459.03,580.78
459.40,587.56
459.76,601.11
460.13,571.74
460.50,562.70
460.86,537.84
461.23,564.96
461.59,567.22
461.96,555.92
462.33,589.82
462.69,546.88
463.06,612.41
463.43,537.84
463.79,560.44
