339.35,128.81
339.73,128.81
340.11,128.81
340.49,140.11
340.87,183.05
341.25,162.71
341.63,207.90
342.01,164.97
342.39,219.20
342.76,214.68
343.14,284.74
343.52,275.70
343.90,305.08
344.28,239.54
344.66,348.01
345.04,451.97
345.41,296.04
345.79,343.49
346.17,397.73
346.55,440.67
346.93,370.61
347.30,422.59
347.68,698.29
348.06,445.19
348.44,472.30
348.82,499.42
349.20,551.40
349.57,510.72
349.95,655.35
350.33,524.28
350.71,465.52
351.08,519.76
351.46,510.72
351.84,567.22
352.22,616.93
352.60,544.62
352.97,528.80
353.35,625.97
353.73,596.59
354.11,544.62
354.48,592.07
354.86,544.62
355.24,594.33
355.62,605.63
355.99,576.26
356.37,549.14
356.75,485.86
357.13,540.10
357.50,508.46
357.88,623.71
358.26,616.93
358.63,589.82
359.01,569.48
359.39,544.62
359.76,580.78
360.14,558.18
360.52,524.28
360.90,630.49
361.27,585.30
361.65,510.72
362.03,483.60
362.40,553.66
362.78,483.60
363.16,558.18
363.53,546.88
363.91,641.79
364.29,553.66
364.66,510.72
365.04,578.52
365.41,540.10
365.79,540.10
366.17,526.54
366.54,451.97
366.92,555.92
367.30,601.11
367.67,605.63
368.05,564.96
368.42,560.44
368.80,587.56
369.18,535.58
369.55,603.37
369.93,470.04
370.30,571.74
370.68,714.11
371.06,560.44
371.43,594.33
371.81,517.50
372.18,549.14
372.56,528.80
372.93,607.89
373.31,540.10
373.69,578.52
374.06,587.56
374.44,549.14
374.81,508.46
375.19,465.52
375.56,492.64
375.94,585.30
376.31,555.92
376.69,576.26
377.06,641.79
377.44,526.54
377.81,549.14
378.19,542.36
378.56,576.26
378.94,555.92
379.31,540.10
379.69,594.33
380.06,512.98
380.44,567.22
380.81,501.68
381.19,648.57
381.56,612.41
381.94,501.68
382.31,587.56
382.69,531.06
383.06,549.14
383.44,558.18
383.81,535.58
384.19,542.36
384.56,533.32
384.93,564.96
385.31,612.41
385.68,553.66
386.06,580.78
386.43,544.62
386.81,630.49
387.18,564.96
387.55,508.46
387.93,589.82
388.30,535.58
388.68,533.32
389.05,537.84
389.42,607.89
389.80,535.58
390.17,601.11
390.55,549.14
390.92,648.57
391.29,671.17
391.67,564.96
392.04,544.62
392.41,551.40
392.79,546.88
393.16,542.36
393.54,542.36
393.91,551.40
394.28,578.52
394.66,522.02
395.03,569.48
395.40,580.78
395.78,569.48
396.15,481.34
396.52,610.15
396.90,578.52
397.27,598.85
397.64,542.36
398.01,524.28
398.39,592.07
398.76,926.53
399.13,628.23
399.51,576.26
399.88,558.18
400.25,564.96
400.62,488.12
401.00,594.33
401.37,497.16
401.74,512.98
402.12,578.52
402.49,578.52
402.86,524.28
403.23,555.92
403.61,578.52
403.98,725.40
404.35,490.38
404.72,492.64
405.10,655.35
405.47,562.70
405.84,603.37
406.21,567.22
406.58,657.61
406.96,567.22
407.33,537.84
407.70,558.18
408.07,587.56
408.44,533.32
408.82,542.36
409.19,562.70
409.56,585.30
409.93,562.70
410.30,576.26
410.68,560.44
411.05,605.63
411.42,576.26
411.79,512.98
412.16,461.00
412.53,598.85
412.90,598.85
413.28,580.78
413.65,574.00
414.02,583.04
414.39,585.30
414.76,610.15
415.13,501.68
415.50,648.57
415.88,485.86
416.25,610.15
416.62,562.70
416.99,849.70
417.36,601.11
417.73,537.84
418.10,564.96
418.47,578.52
418.84,535.58
419.21,524.28
419.58,614.67
419.96,639.53
420.33,587.56
420.70,589.82
421.07,470.04
421.44,503.94
421.81,621.45
422.18,571.74
422.55,603.37
422.92,632.75
423.29,533.32
423.66,614.67
424.03,549.14
424.40,614.67
424.77,531.06
425.14,619.19
425.51,526.54
425.88,569.48
426.25,601.11
426.62,546.88
426.99,542.36
427.36,603.37
427.73,564.96
428.10,578.52
428.47,497.16
428.84,623.71
429.21,646.31
429.58,562.70
429.95,526.54
430.32,555.92
430.69,528.80
431.06,592.07
431.43,684.73
431.80,614.67
432.17,540.10
432.54,594.33
432.91,601.11
433.28,571.74
433.65,553.66
434.01,515.24
434.38,540.10
434.75,569.48
435.12,558.18
435.49,499.42
435.86,870.03
436.23,601.11
436.60,578.52
436.97,483.60
437.34,686.99
437.71,555.92
438.07,537.84
438.44,623.71
438.81,549.14
439.18,614.67
439.55,560.44
439.92,621.45
440.29,580.78
440.65,564.96
441.02,576.26
441.39,526.54
441.76,560.44
442.13,560.44
442.50,535.58
442.86,560.44
443.23,598.85
443.60,558.18
443.97,531.06
444.34,596.59
444.71,506.20
445.07,571.74
445.44,567.22
445.81,619.19
446.18,594.33
446.55,497.16
446.91,562.70
447.28,519.76
447.65,580.78
448.02,567.22
448.38,594.33
448.75,623.71
449.12,664.39
449.49,540.10
449.85,574.00
450.22,601.11
450.59,528.80
450.96,571.74
451.32,644.05
451.69,585.30
452.06,576.26
452.43,571.74
452.79,526.54
453.16,553.66
453.53,531.06
453.90,467.78
454.26,528.80
454.63,578.52
455.00,544.62
455.36,569.48
455.73,589.82
456.10,569.48
456.46,546.88
456.83,508.46
457.20,564.96
457.56,567.22
457.93,607.89
458.30,594.33
458.66,596.59
459.03,531.06
459.40,607.89
459.76,589.82
460.13,664.39
460.50,601.11
460.86,528.80
461.23,526.54
461.59,562.70
461.96,596.59
462.33,576.26
462.69,603.37
463.06,542.36
463.43,576.26
463.79,540.10
464.16,574.00
464.52,542.36
464.89,551.40
465.26,589.82
465.62,625.97
465.99,576.26
466.35,589.82
466.72,601.11
467.08,632.75
467.45,574.00
467.81,630.49
468.18,607.89
468.55,535.58
468.91,508.46
469.28,743.48
469.64,542.36
470.01,555.92
470.37,564.96
470.74,612.41
471.10,535.58
471.47,551.40
471.83,655.35
472.20,519.76
472.56,666.65
472.93,533.32
473.29,512.98
473.66,553.66
474.02,709.59
474.39,574.00
474.75,517.50
475.12,601.11
475.48,488.12
475.85,580.78
476.21,614.67
476.58,564.96
476.94,635.01
477.31,578.52
477.67,589.82
478.03,519.76
478.40,576.26
478.76,531.06
479.13,551.40
479.49,587.56
479.86,596.59
480.22,770.60
480.58,558.18
480.95,671.17
481.31,598.85
481.68,549.14
482.04,558.18
482.40,569.48
482.77,503.94
483.13,601.11
483.50,607.89
483.86,612.41
484.22,621.45
484.59,583.04
484.95,580.78
485.31,589.82
485.68,637.27
486.04,682.47
486.40,522.02
486.77,607.89
487.13,607.89
487.50,562.70
487.86,587.56
488.22,587.56
488.58,637.27
488.95,580.78
489.31,601.11
