type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
12,616,34,351,619,617,320,114,397,200,235,141,203,200,211,336,111
12,616,34,351,367,617,320,114,397,200,235,141,98,200,211,336,111
12,616,34,351,367,343,318,114,397,200,235,141,98,125,211,336,111
12,616,34,351,367,343,318,114,397,200,235,141,98,125,211,333,111
12,616,34,351,367,343,318,114,396,200,235,141,98,125,211,333,114
12,629,37,351,367,343,318,114,396,197,233,141,98,125,211,333,114
12,629,37,346,367,343,318,114,396,197,233,140,98,125,211,333,114
12,629,37,346,367,343,318,114,396,197,233,140,99,125,211,333,114
12,629,37,346,367,348,316,114,396,197,233,140,99,129,212,333,114
12,629,37,346,367,348,316,118,396,197,233,140,99,129,212,336,114
12,629,37,346,367,348,316,118,434,197,233,140,99,129,212,336,125
12,709,46,346,367,348,316,118,434,201,236,140,99,129,212,336,125
12,709,46,352,367,348,316,118,434,201,236,150,99,129,212,336,125
12,709,46,352,366,348,316,118,434,201,236,150,94,129,212,336,125
12,709,46,352,366,383,323,118,434,201,236,150,94,139,228,336,125
12,709,46,352,366,383,323,132,434,201,236,150,94,139,228,349,125
12,709,46,352,366,383,323,132,485,201,236,150,94,139,228,349,137
12,788,52,352,366,383,323,132,485,207,239,150,94,139,228,349,137
12,788,52,357,366,383,323,132,485,207,239,162,94,139,228,349,137
12,788,52,357,378,383,323,132,485,207,239,162,95,139,228,349,137
12,788,52,357,378,450,341,132,485,207,239,162,95,154,253,349,137
12,788,52,357,378,450,341,149,485,207,239,162,95,154,253,367,137
12,788,52,357,378,450,341,149,540,207,239,162,95,154,253,367,150
12,857,56,357,378,450,341,149,540,210,241,162,95,154,253,367,150
12,857,56,371,378,450,341,149,540,210,241,180,95,154,253,367,150
12,857,56,371,398,450,341,149,540,210,241,180,97,154,253,367,150
12,857,56,371,398,539,363,149,540,210,241,180,97,176,281,367,150
12,857,56,371,398,539,363,164,540,210,241,180,97,176,281,389,150
12,857,56,371,398,539,363,164,598,210,241,180,97,176,281,389,164
12,921,59,371,398,539,363,164,598,214,244,180,97,176,281,389,164
12,921,59,395,398,539,363,164,598,214,244,202,97,176,281,389,164
12,921,59,395,421,539,363,164,598,214,244,202,97,176,281,389,164
12,921,59,395,421,629,399,164,598,214,244,202,97,197,317,389,164
12,921,59,395,421,629,399,185,598,214,244,202,97,197,317,422,164
12,921,59,395,421,629,399,185,662,214,244,202,97,197,317,422,178
12,979,61,395,421,629,399,185,662,219,247,202,97,197,317,422,178
12,979,61,424,421,629,399,185,662,219,247,226,97,197,317,422,178
12,979,61,424,448,629,399,185,662,219,247,226,94,197,317,422,178
12,979,61,424,448,710,435,185,662,219,247,226,94,214,349,422,178
12,979,61,424,448,710,435,201,662,219,247,226,94,214,349,455,178
12,979,61,424,448,710,435,201,729,219,247,226,94,214,349,455,190
12,1039,61,424,448,710,435,201,729,224,248,226,94,214,349,455,190
12,1039,61,456,448,710,435,201,729,224,248,247,94,214,349,455,190
12,1039,61,456,487,710,435,201,729,224,248,247,99,214,349,455,190
12,1039,61,456,487,783,474,201,729,224,248,247,99,228,381,455,190
12,1039,61,456,487,783,474,212,729,224,248,247,99,228,381,489,190
12,1039,61,456,487,783,474,212,803,224,248,247,99,228,381,489,207
12,1096,66,456,487,783,474,212,803,230,255,247,99,228,381,489,207
12,1096,66,490,487,783,474,212,803,230,255,267,99,228,381,489,207
12,1096,66,490,522,783,474,212,803,230,255,267,96,228,381,489,207
12,1096,66,490,522,856,511,212,803,230,255,267,96,248,410,489,207
12,1096,66,490,522,856,511,230,803,230,255,267,96,248,410,533,207
12,1096,66,490,522,856,511,230,882,230,255,267,96,248,410,533,224
12,1157,64,490,522,856,511,230,882,239,255,267,96,248,410,533,224
12,1157,64,529,522,856,511,230,882,239,255,288,96,248,410,533,224
12,1157,64,529,561,856,511,230,882,239,255,288,95,248,410,533,224
12,1157,64,529,561,922,552,230,882,239,255,288,95,265,442,533,224
12,1157,64,529,561,922,552,246,882,239,255,288,95,265,442,575,224
12,1157,64,529,561,922,552,246,965,239,255,288,95,265,442,575,240
12,1206,69,529,561,922,552,246,965,240,261,288,95,265,442,575,240
12,1206,69,568,561,922,552,246,965,240,261,308,95,265,442,575,240
12,1206,69,568,599,922,552,246,965,240,261,308,93,265,442,575,240
12,1206,69,568,599,975,589,246,965,240,261,308,93,275,469,575,240
12,1206,69,568,599,975,589,256,965,240,261,308,93,275,469,612,240
12,1206,69,568,599,975,589,256,1050,240,261,308,93,275,469,612,260
12,1263,72,568,599,975,589,256,1050,250,266,308,93,275,469,612,260
12,1263,72,600,599,975,589,256,1050,250,266,321,93,275,469,612,260
12,1263,72,600,644,975,589,256,1050,250,266,321,100,275,469,612,260
12,1263,72,600,644,1029,631,256,1050,250,266,321,100,291,500,612,260
12,1263,72,600,644,1029,631,266,1050,250,266,321,100,291,500,647,260
12,1263,72,600,644,1029,631,266,1122,250,266,321,100,291,500,647,271
12,1311,77,600,644,1029,631,266,1122,255,274,321,100,291,500,647,271
12,1311,77,640,644,1029,631,266,1122,255,274,341,100,291,500,647,271
12,1311,77,640,675,1029,631,266,1122,255,274,341,93,291,500,647,271
12,1311,77,640,675,1072,662,266,1122,255,274,341,93,301,521,647,271
12,1311,77,640,675,1072,662,278,1122,255,274,341,93,301,521,684,271
12,1311,77,640,675,1072,662,278,1206,255,274,341,93,301,521,684,291
12,1363,77,640,675,1072,662,278,1206,264,276,341,93,301,521,684,291
12,1363,77,675,675,1072,662,278,1206,264,276,357,93,301,521,684,291
12,1363,77,675,713,1072,662,278,1206,264,276,357,94,301,521,684,291
12,1363,77,675,713,1114,696,278,1206,264,276,357,94,315,547,684,291
12,1363,77,675,713,1114,696,292,1206,264,276,357,94,315,547,721,291
12,1363,77,675,713,1114,696,292,1280,264,276,357,94,315,547,721,303
12,1402,80,675,713,1114,696,292,1280,270,281,357,94,315,547,721,303
12,1402,80,709,713,1114,696,292,1280,270,281,372,94,315,547,721,303
12,1402,80,709,751,1114,696,292,1280,270,281,372,98,315,547,721,303
12,1402,80,709,751,1149,724,292,1280,270,281,372,98,326,566,721,303
12,1402,80,709,751,1149,724,296,1280,270,281,372,98,326,566,743,303
12,1402,80,709,751,1149,724,296,1354,270,281,372,98,326,566,743,318
12,1443,85,709,751,1149,724,296,1354,276,289,372,98,326,566,743,318
12,1443,85,738,751,1149,724,296,1354,276,289,384,98,326,566,743,318
12,1443,85,738,779,1149,724,296,1354,276,289,384,96,326,566,743,318
12,1443,85,738,779,1184,756,296,1354,276,289,384,96,337,590,743,318
12,1443,85,738,779,1184,756,309,1354,276,289,384,96,337,590,777,318
12,1443,85,738,779,1184,756,309,1424,276,289,384,96,337,590,777,337
12,1480,85,738,779,1184,756,309,1424,281,291,384,96,337,590,777,337
12,1480,85,769,779,1184,756,309,1424,281,291,398,96,337,590,777,337
12,1480,85,769,811,1184,756,309,1424,281,291,398,98,337,590,777,337
12,1480,85,769,811,1208,776,309,1424,281,291,398,98,342,604,777,337
12,1480,85,769,811,1208,776,317,1424,281,291,398,98,342,604,801,337
12,1480,85,769,811,1208,776,317,1491,281,291,398,98,342,604,801,352
12,1515,87,769,811,1208,776,317,1491,288,296,398,98,342,604,801,352
12,1515,87,795,811,1208,776,317,1491,288,296,409,98,342,604,801,352
12,1515,87,795,840,1208,776,317,1491,288,296,409,97,342,604,801,352
12,1515,87,795,840,1235,803,317,1491,288,296,409,97,353,623,801,352
12,1515,87,795,840,1235,803,325,1491,288,296,409,97,353,623,824,352
12,1515,87,795,840,1235,803,325,1551,288,296,409,97,353,623,824,366
12,1540,90,795,840,1235,803,325,1551,292,303,409,97,353,623,824,366
12,1540,90,819,840,1235,803,325,1551,292,303,418,97,353,623,824,366
12,1540,90,819,868,1235,803,325,1551,292,303,418,99,353,623,824,366
12,1540,90,819,868,1257,821,325,1551,292,303,418,99,358,635,824,366
12,1540,90,819,868,1257,821,325,1551,292,303,418,99,358,635,839,366
12,1540,90,819,868,1257,821,325,1601,292,303,418,99,358,635,839,377
12,1577,91,819,868,1257,821,325,1601,305,306,418,99,358,635,839,377
12,1577,91,840,868,1257,821,325,1601,305,306,424,99,358,635,839,377
12,1577,91,840,890,1257,821,325,1601,305,306,424,99,358,635,839,377
12,1577,91,840,890,1278,838,325,1601,305,306,424,99,367,645,839,377
12,1577,91,840,890,1278,838,332,1601,305,306,424,99,367,645,858,377
12,1577,91,840,890,1278,838,332,1652,305,306,424,99,367,645,858,390
12,1593,88,840,890,1278,838,332,1652,306,306,424,99,367,645,858,390
12,1593,88,860,890,1278,838,332,1652,306,306,432,99,367,645,858,390
12,1593,88,860,910,1278,838,332,1652,306,306,432,95,367,645,858,390
12,1593,88,860,910,1289,860,332,1652,306,306,432,95,371,660,858,390
12,1593,88,860,910,1289,860,337,1652,306,306,432,95,371,660,876,390
12,1593,88,860,910,1289,860,337,1691,306,306,432,95,371,660,876,399
12,1617,92,860,910,1289,860,337,1691,313,314,432,95,371,660,876,399
12,1617,92,883,910,1289,860,337,1691,313,314,444,95,371,660,876,399
12,1617,92,883,934,1289,860,337,1691,313,314,444,99,371,660,876,399
12,1617,92,883,934,1304,877,337,1691,313,314,444,99,374,671,876,399
12,1617,92,883,934,1304,877,343,1691,313,314,444,99,374,671,891,399
12,1617,92,883,934,1304,877,343,1732,313,314,444,99,374,671,891,409
12,1638,97,883,934,1304,877,343,1732,319,322,444,99,374,671,891,409
12,1638,97,903,934,1304,877,343,1732,319,322,451,99,374,671,891,409
12,1638,97,903,951,1304,877,343,1732,319,322,451,98,374,671,891,409
12,1638,97,903,951,1316,888,343,1732,319,322,451,98,380,677,891,409
12,1638,97,903,951,1316,888,349,1732,319,322,451,98,380,677,906,409
12,1638,97,903,951,1316,888,349,1763,319,322,451,98,380,677,906,419
12,1648,98,903,951,1316,888,349,1763,323,325,451,98,380,677,906,419
12,1648,98,918,951,1316,888,349,1763,323,325,454,98,380,677,906,419
12,1648,98,918,965,1316,888,349,1763,323,325,454,97,380,677,906,419
12,1648,98,918,965,1326,901,349,1763,323,325,454,97,385,685,906,419
12,1648,98,918,965,1326,901,348,1763,323,325,454,97,385,685,916,419
12,1648,98,918,965,1326,901,348,1791,323,325,454,97,385,685,916,423
12,1673,99,918,965,1326,901,348,1791,332,329,454,97,385,685,916,423
12,1673,99,933,965,1326,901,348,1791,332,329,461,97,385,685,916,423
12,1673,99,933,984,1326,901,348,1791,332,329,461,101,385,685,916,423
12,1673,99,933,984,1332,913,348,1791,332,329,461,101,387,693,916,423
12,1673,99,933,984,1332,913,353,1791,332,329,461,101,387,693,928,423
12,1673,99,933,984,1332,913,353,1823,332,329,461,101,387,693,928,436
12,1683,101,933,984,1332,913,353,1823,337,334,461,101,387,693,928,436
12,1683,101,944,984,1332,913,353,1823,337,334,464,101,387,693,928,436
12,1683,101,944,995,1332,913,353,1823,337,334,464,100,387,693,928,436
12,1683,101,944,995,1339,927,353,1823,337,334,464,100,387,702,928,436
12,1683,101,944,995,1339,927,357,1823,337,334,464,100,387,702,939,436
12,1683,101,944,995,1339,927,357,1847,337,334,464,100,387,702,939,439
12,1691,100,944,995,1339,927,357,1847,343,336,464,100,387,702,939,439
12,1691,100,957,995,1339,927,357,1847,343,336,467,100,387,702,939,439
12,1691,100,957,1008,1339,927,357,1847,343,336,467,101,387,702,939,439
12,1691,100,957,1008,1349,934,357,1847,343,336,467,101,395,704,939,439
12,1691,100,957,1008,1349,934,361,1847,343,336,467,101,395,704,950,439
12,1691,100,957,1008,1349,934,361,1856,343,336,467,101,395,704,950,442
12,1699,101,957,1008,1349,934,361,1856,344,340,467,101,395,704,950,442
12,1699,101,969,1008,1349,934,361,1856,344,340,471,101,395,704,950,442
12,1699,101,969,1016,1349,934,361,1856,344,340,471,100,395,704,950,442
12,1699,101,969,1016,1347,939,361,1856,344,340,471,100,393,704,950,442
12,1699,101,969,1016,1347,939,359,1856,344,340,471,100,393,704,953,442
12,1699,101,969,1016,1347,939,359,1878,344,340,471,100,393,704,953,451
12,1709,103,969,1016,1347,939,359,1878,348,345,471,100,393,704,953,451
12,1709,103,976,1016,1347,939,359,1878,348,345,471,100,393,704,953,451
12,1709,103,976,1027,1347,939,359,1878,348,345,471,101,393,704,953,451
12,1709,103,976,1027,1351,948,359,1878,348,345,471,101,394,710,953,451
12,1709,103,976,1027,1351,948,366,1878,348,345,471,101,394,710,965,451
12,1709,103,976,1027,1351,948,366,1885,348,345,471,101,394,710,965,452
12,1718,101,976,1027,1351,948,366,1885,355,346,471,101,394,710,965,452
12,1718,101,987,1027,1351,948,366,1885,355,346,476,101,394,710,965,452
12,1718,101,987,1029,1351,948,366,1885,355,346,476,99,394,710,965,452
12,1718,101,987,1029,1349,947,366,1885,355,346,476,99,396,705,965,452
12,1718,101,987,1029,1349,947,358,1885,355,346,476,99,396,705,962,452
12,1718,101,987,1029,1349,947,358,1891,355,346,476,99,396,705,962,455
12,1719,100,987,1029,1349,947,358,1891,357,348,476,99,396,705,962,455
12,1719,100,991,1029,1349,947,358,1891,357,348,475,99,396,705,962,455
12,1719,100,991,1044,1349,947,358,1891,357,348,475,104,396,705,962,455
12,1719,100,991,1044,1355,955,358,1891,357,348,475,104,398,708,962,455
12,1719,100,991,1044,1355,955,362,1891,357,348,475,104,398,708,968,455
