train_loss,data_loss,physics_loss,val_loss
74.57687377929688,74.57687377929688,4.587213453532968e-08,80.15677642822266
69.74713897705078,69.74713897705078,1.2444426822355581e-08,75.34353637695312
65.3228530883789,65.3228530883789,1.0986282106273393e-08,70.95885467529297
61.30570602416992,61.30570602416992,6.708170019464887e-08,67.02151489257812
57.71042251586914,57.71042251586914,2.322063608062308e-07,63.557125091552734
54.55766296386719,54.55766296386719,3.409938926779432e-07,60.547245025634766
51.82776641845703,51.82776641845703,2.7037677341468225e-07,57.94401931762695
49.474124908447266,49.474124908447266,1.4484305665973807e-07,55.6688117980957
47.42306900024414,47.42306900024414,6.786033424077687e-08,53.65372848510742
45.611534118652344,45.611534118652344,3.316125685159932e-08,51.85120391845703
43.99538803100586,43.99538803100586,1.6497779142810032e-08,50.22597885131836
42.54197311401367,42.54197311401367,8.100952797462924e-09,48.75023651123047
41.225528717041016,41.225528717041016,3.9104506299736386e-09,47.40174865722656
40.02552032470703,40.02552032470703,1.8555043057588705e-09,46.16289138793945
38.92567443847656,38.92567443847656,8.607171642083244e-10,45.019744873046875
37.91313934326172,37.91313934326172,3.851365337759205e-10,43.96129608154297
36.97774124145508,36.97774124145508,1.619896577986779e-10,42.97866439819336
36.111270904541016,36.111270904541016,6.125346063701187e-11,42.06444549560547
35.30685806274414,35.30685806274414,1.9146424029559128e-11,41.21218490600586
34.55854797363281,34.55854797363281,4.0698781150760865e-12,40.41605758666992
33.86096954345703,33.86096954345703,4.4578853412510777e-13,39.67071533203125
33.20920944213867,33.20920944213867,8.683534035054674e-13,38.971229553222656
32.598758697509766,32.598758697509766,2.123205257442695e-12,38.31306838989258
32.025489807128906,32.025489807128906,3.0618166422385906e-12,37.69211196899414
31.485658645629883,31.485658645629883,3.452745251167344e-12,37.10463333129883
30.975889205932617,30.975889205932617,3.3951697789996738e-12,36.547279357910156
30.493154525756836,30.493154525756836,3.0572423932728743e-12,36.0170783996582
30.034770965576172,30.034770965576172,2.582288332816929e-12,35.51136016845703
29.59834098815918,29.59834098815918,2.069080583949612e-12,35.02777862548828
29.18175506591797,29.18175506591797,1.5784016888648056e-12,34.56425476074219
28.783159255981445,28.783159255981445,1.1434479665201058e-12,34.11896514892578
28.400907516479492,28.400907516479492,7.798986066329117e-13,33.69029998779297
28.033571243286133,28.033571243286133,4.922746238422704e-13,33.27684020996094
27.67987823486328,27.67987823486328,2.784707685797583e-13,32.87734603881836
27.33872413635254,27.33872413635254,1.3274200261117336e-13,32.49070739746094
27.009122848510742,27.009122848510742,4.739682631831402e-14,32.11597442626953
26.690217971801758,26.690217971801758,1.3921206716690712e-14,31.752273559570312
26.38123893737793,26.38123893737793,2.3639793397009327e-14,31.398860931396484
26.08152198791504,26.08152198791504,6.814065642030825e-14,31.055055618286133
25.79046058654785,25.79046058654785,1.3949472544953767e-13,30.72026824951172
25.50752067565918,25.50752067565918,2.303849927672019e-13,30.393953323364258
25.232227325439453,25.232227325439453,3.341783772446705e-13,30.07563018798828
24.964153289794922,24.964153289794922,4.44968118341188e-13,29.76488494873047
24.702919006347656,24.702919006347656,5.57611086211135e-13,29.46131706237793
24.448179244995117,24.448179244995117,6.677694421725056e-13,29.164592742919922
24.199621200561523,24.199621200561523,7.718597896250179e-13,28.874387741088867
23.95696449279785,23.95696449279785,8.670778938596468e-13,28.590412139892578
23.719951629638672,23.719951629638672,9.51366806514753e-13,28.312421798706055
23.488353729248047,23.488353729248047,1.0233147879415427e-12,28.040163040161133
23.2619571685791,23.2619571685791,1.0821730881196978e-12,27.773433685302734
23.040565490722656,23.040565490722656,1.1276636091919756e-12,27.512020111083984
22.823999404907227,22.823999404907227,1.1600096968059082e-12,27.255748748779297
22.612098693847656,22.612098693847656,1.1797238533284293e-12,27.00444984436035
22.40469741821289,22.40469741821289,1.1876307229319316e-12,26.75796127319336
22.20167350769043,22.20167350769043,1.1847236516468462e-12,26.51614761352539
22.002880096435547,22.002880096435547,1.1721187171895298e-12,26.278867721557617
21.808202743530273,21.808202743530273,1.150992278917129e-12,26.045995712280273
21.617521286010742,21.617521286010742,1.1225469338793648e-12,25.817407608032227
21.430727005004883,21.430727005004883,1.0879601256355564e-12,25.593002319335938
21.247724533081055,21.247724533081055,1.0483509676681435e-12,25.372671127319336
21.068416595458984,21.068416595458984,1.0047721118663921e-12,25.156314849853516
20.892711639404297,20.892711639404297,9.581971717811943e-13,24.943838119506836
20.720518112182617,20.720518112182617,9.095033753903081e-13,24.735158920288086
20.551761627197266,20.551761627197266,8.594838707930152e-13,24.53018569946289
20.386362075805664,20.386362075805664,8.088255542756939e-13,24.328845977783203
20.224246978759766,20.224246978759766,7.581346032729808e-13,24.131057739257812
20.065343856811523,20.065343856811523,7.079206470160526e-13,23.936744689941406
19.909584045410156,19.909584045410156,6.586224079140057e-13,23.745847702026367
19.75690460205078,19.75690460205078,6.106017384419071e-13,23.55829429626465
19.607242584228516,19.607242584228516,5.64134188581894e-13,23.37401580810547
19.460533142089844,19.460533142089844,5.194513439180093e-13,23.192951202392578
19.316726684570312,19.316726684570312,4.767360551466426e-13,23.01504898071289
19.175758361816406,19.175758361816406,4.361043861103586e-13,22.840242385864258
19.03757667541504,19.03757667541504,3.976441842901829e-13,22.66847801208496
18.90213394165039,18.90213394165039,3.6139832988203724e-13,22.49970245361328
18.769371032714844,18.769371032714844,3.2738308591850895e-13,22.333860397338867
18.63924217224121,18.63924217224121,2.955883422143396e-13,22.170900344848633
18.51169776916504,18.51169776916504,2.659782116776199e-13,22.01077651977539
18.38669204711914,18.38669204711914,2.385055044087925e-13,21.853445053100586
18.26418113708496,18.26418113708496,2.1310942377103514e-13,21.698848724365234
18.144115447998047,18.144115447998047,1.8970904762469903e-13,21.54694366455078
18.02645492553711,18.02645492553711,1.6822517500108408e-13,21.397686004638672
17.911155700683594,17.911155700683594,1.485634938637112e-13,21.251039505004883
17.798175811767578,17.798175811767578,1.3063257886438556e-13,21.106948852539062
17.687475204467773,17.687475204467773,1.1433601732491888e-13,20.96538543701172
17.579015731811523,17.579015731811523,9.957818261369794e-14,20.826297760009766
17.47275733947754,17.47275733947754,8.626283145912392e-14,20.689651489257812
17.368661880493164,17.368661880493164,7.429693253853398e-14,20.55540657043457
17.26668930053711,17.26668930053711,6.358717670245859e-14,20.423524856567383
17.166805267333984,17.166805267333984,5.404388349057425e-14,20.293968200683594
17.0689754486084,17.0689754486084,4.558209211013957e-14,20.166696548461914
16.973159790039062,16.973159790039062,3.8118583268152706e-14,20.04168128967285
16.879329681396484,16.879329681396484,3.157788294088151e-14,19.918880462646484
16.787445068359375,16.787445068359375,2.5884047848341064e-14,19.798263549804688
16.69747543334961,16.69747543334961,2.0968044805330134e-14,19.67978858947754
16.609384536743164,16.609384536743164,1.676515202434902e-14,19.56342887878418
16.52314567565918,16.52314567565918,1.3211975018526372e-14,19.44915008544922
16.4387264251709,16.4387264251709,1.0253924208477542e-14,19.336917877197266
16.356088638305664,16.356088638305664,7.83546133791696e-15,19.226703643798828
16.275205612182617,16.275205612182617,5.9088129015865375e-15,19.11846923828125
16.196046829223633,16.196046829223633,4.4268089052031025e-15,19.01218605041504
16.118579864501953,16.118579864501953,3.3480167321517113e-15,18.90782928466797
16.04277992248535,16.04277992248535,2.6329972578587827e-15,18.805360794067383
15.968615531921387,15.968615531921387,2.2454794727317035e-15,18.70475196838379
15.89605712890625,15.89605712890625,2.1525531821543287e-15,18.60597801208496
15.82507610321045,15.82507610321045,2.3235797221168126e-15,18.50900650024414
15.755646705627441,15.755646705627441,2.730608699425658e-15,18.41381072998047
15.687739372253418,15.687739372253418,3.3481039765452785e-15,18.320358276367188
15.62132740020752,15.62132740020752,4.152752242151921e-15,18.22862434387207
15.55638599395752,15.55638599395752,5.122828159939696e-15,18.13858413696289
15.49288558959961,15.49288558959961,6.238996085305157e-15,18.050207138061523
15.430803298950195,15.430803298950195,7.483344659545664e-15,17.96346664428711
15.370111465454102,15.370111465454102,8.839670565896716e-15,17.878337860107422
15.310784339904785,15.310784339904785,1.0293132516572996e-14,17.794795989990234
15.252799987792969,15.252799987792969,1.1830234735625902e-14,17.712810516357422
15.196131706237793,15.196131706237793,1.3438907003557061e-14,17.63235855102539
15.140756607055664,15.140756607055664,1.5107691505688962e-14,17.55341911315918
15.086647987365723,15.086647987365723,1.6825682692825708e-14,17.475961685180664
15.033784866333008,15.033784866333008,1.8585283526463374e-14,17.399965286254883
14.98214340209961,14.98214340209961,2.0377595078458106e-14,17.325403213500977
14.931697845458984,14.931697845458984,2.219514143601744e-14,17.252260208129883
14.882431030273438,14.882431030273438,2.4030841403702326e-14,17.18050193786621
14.83431625366211,14.83431625366211,2.5879282440979812e-14,17.110109329223633
14.787335395812988,14.787335395812988,2.7733881407783836e-14,17.041061401367188
14.741463661193848,14.741463661193848,2.9590055855869754e-14,16.973337173461914
14.696680068969727,14.696680068969727,3.1444421041580337e-14,16.906909942626953
14.652966499328613,14.652966499328613,3.329229117865137e-14,16.841760635375977
14.610296249389648,14.610296249389648,3.5128800909833835e-14,16.777868270874023
14.56865406036377,14.56865406036377,3.695271356702473e-14,16.715206146240234
14.528018951416016,14.528018951416016,3.876009214108522e-14,16.653762817382812
14.488367080688477,14.488367080688477,4.055038097840191e-14,16.593509674072266
14.449687957763672,14.449687957763672,4.231788124130567e-14,16.5344295501709
14.411952018737793,14.411952018737793,4.406369407262793e-14,16.476499557495117
14.375144958496094,14.375144958496094,4.5785430839457436e-14,16.41970443725586
14.339248657226562,14.339248657226562,4.747999817747081e-14,16.364023208618164
14.304240226745605,14.304240226745605,4.9148131311266274e-14,16.309432983398438
14.270108222961426,14.270108222961426,5.078771604660748e-14,16.255918502807617
14.236831665039062,14.236831665039062,5.2398881132502406e-14,16.203458786010742
14.204390525817871,14.204390525817871,5.398010868590958e-14,16.152034759521484
14.172771453857422,14.172771453857422,5.5529504741158933e-14,16.101633071899414
14.141951560974121,14.141951560974121,5.704948503621604e-14,16.052228927612305
14.111920356750488,14.111920356750488,5.853823692057378e-14,16.003807067871094
14.082658767700195,14.082658767700195,5.999578411115467e-14,15.956356048583984
14.054150581359863,14.054150581359863,6.142209950290439e-14,15.909849166870117
14.026376724243164,14.026376724243164,6.281473008840771e-14,15.864274024963379
13.999327659606934,13.999327659606934,6.417772129702071e-14,15.819613456726074
13.972981452941895,13.972981452941895,6.550855235869235e-14,15.775849342346191
13.94732666015625,13.94732666015625,6.680854464482036e-14,15.732967376708984
13.922346115112305,13.922346115112305,6.80766004007051e-14,15.690951347351074
13.898026466369629,13.898026466369629,6.93140003401628e-14,15.649785041809082
13.87435245513916,13.87435245513916,7.052125945922541e-14,15.609452247619629
13.851311683654785,13.851311683654785,7.169789664317888e-14,15.569936752319336
13.82888412475586,13.82888412475586,7.284496898914139e-14,15.53122615814209
13.807062149047852,13.807062149047852,7.396266623249312e-14,15.493304252624512
13.7858304977417,13.7858304977417,7.505195737892573e-14,15.456153869628906
13.765174865722656,13.765174865722656,7.61114600706693e-14,15.419766426086426
13.745080947875977,13.745080947875977,7.714385093183715e-14,15.384122848510742
13.725539207458496,13.725539207458496,7.814987535142287e-14,15.349210739135742
13.706534385681152,13.706534385681152,7.912670085125084e-14,15.315014839172363
13.688053131103516,13.688053131103516,8.007787819343595e-14,15.28152084350586
13.670084953308105,13.670084953308105,8.100386816390151e-14,15.248720169067383
13.652618408203125,13.652618408203125,8.190462332880247e-14,15.216597557067871
13.635642051696777,13.635642051696777,8.278099749734966e-14,15.185136795043945
13.619139671325684,13.619139671325684,8.363160153550958e-14,15.154329299926758
13.603104591369629,13.603104591369629,8.44613821156942e-14,15.12415885925293
13.587523460388184,13.587523460388184,8.526539934175514e-14,15.094616889953613
13.572385787963867,13.572385787963867,8.604768509052133e-14,15.065689086914062
13.557682991027832,13.557682991027832,8.681011638700387e-14,15.037363052368164
13.543401718139648,13.543401718139648,8.75484580664665e-14,15.009627342224121
13.529529571533203,13.529529571533203,8.826742640835952e-14,14.98247241973877
13.51606273651123,13.51606273651123,8.89661743797357e-14,14.95588493347168
13.502985000610352,13.502985000610352,8.964579973529466e-14,14.929853439331055
13.490289688110352,13.490289688110352,9.030538767945337e-14,14.904369354248047
13.477967262268066,13.477967262268066,9.09484957505903e-14,14.879420280456543
13.466008186340332,13.466008186340332,9.157040766925514e-14,14.85499382019043
13.454401016235352,13.454401016235352,9.217674095795408e-14,14.831082344055176
13.443140029907227,13.443140029907227,9.276603194375427e-14,14.807674407958984
13.432214736938477,13.432214736938477,9.333910733081222e-14,14.784760475158691
13.421614646911621,13.421614646911621,9.389586547517426e-14,14.762331008911133
13.411337852478027,13.411337852478027,9.443786491746334e-14,14.740376472473145
13.401368141174316,13.401368141174316,9.496349290694789e-14,14.718883514404297
13.391701698303223,13.391701698303223,9.547573777586582e-14,14.697848320007324
13.382328033447266,13.382328033447266,9.597234980470923e-14,14.67725944519043
13.373241424560547,13.373241424560547,9.645802494413769e-14,14.657105445861816
13.364437103271484,13.364437103271484,9.692815533491814e-14,14.637382507324219
13.3558988571167,13.3558988571167,9.738744370397373e-14,14.618077278137207
13.347627639770508,13.347627639770508,9.783264422105059e-14,14.599183082580566
13.339612007141113,13.339612007141113,9.826862224339775e-14,14.580690383911133
13.331847190856934,13.331847190856934,9.868881157160808e-14,14.562594413757324
13.324326515197754,13.324326515197754,9.910164187757267e-14,14.544882774353027
13.317041397094727,13.317041397094727,9.950278990512873e-14,14.52755069732666
13.309988021850586,13.309988021850586,9.989403781159728e-14,14.510587692260742
13.303155899047852,13.303155899047852,1.0027405744931703e-13,14.493989944458008
13.29654312133789,13.29654312133789,1.0064406854573202e-13,14.477745056152344
13.290139198303223,13.290139198303223,1.0100508076411538e-13,14.461848258972168
13.283941268920898,13.283941268920898,1.0135821896422106e-13,14.446292877197266
13.277944564819336,13.277944564819336,1.017021482221242e-13,14.431073188781738
13.272141456604004,13.272141456604004,1.0203913858612343e-13,14.416178703308105
13.266525268554688,13.266525268554688,1.0236666250990414e-13,14.401604652404785
13.261092185974121,13.261092185974121,1.0268573643300305e-13,14.38734245300293
13.255837440490723,13.255837440490723,1.029992741487587e-13,14.37338924407959
13.250755310058594,13.250755310058594,1.0330459903305778e-13,14.359735488891602
13.245841026306152,13.245841026306152,1.0360290370829e-13,14.346375465393066
13.241087913513184,13.241087913513184,1.038938764663308e-13,14.333303451538086
