type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
5,676,36,386,401,350,336,112,433,209,253,144,91,121,209,362,117
5,670,36,386,401,350,336,112,433,209,253,144,91,121,209,362,117
5,670,34,386,401,350,336,112,433,209,247,144,91,121,209,362,117
5,670,34,378,400,350,336,112,433,209,247,142,94,121,209,362,117
5,670,34,378,400,349,336,112,433,209,247,142,94,123,209,362,117
5,670,34,378,400,349,334,112,433,209,247,142,94,123,211,362,117
5,670,34,378,400,349,334,117,447,209,247,142,94,123,211,364,125
5,726,34,378,400,349,334,117,447,210,247,142,94,123,211,364,125
5,726,43,378,400,349,334,117,447,210,249,142,94,123,211,364,125
5,726,43,372,397,349,334,117,447,210,249,140,92,123,211,364,125
5,726,43,372,397,366,334,117,447,210,249,140,92,125,211,364,125
5,726,43,372,397,366,336,117,447,210,249,140,92,125,222,364,125
5,726,43,372,397,366,336,119,494,210,249,140,92,125,222,364,134
5,827,43,372,397,366,336,119,494,213,249,140,92,125,222,364,134
5,827,53,372,397,366,336,119,494,213,256,140,92,125,222,364,134
5,827,53,379,407,366,336,119,494,213,256,152,94,125,222,364,134
5,827,53,379,407,433,336,119,494,213,256,152,94,143,222,364,134
5,827,53,379,407,433,346,119,494,213,256,152,94,143,245,364,134
5,827,53,379,407,433,346,136,562,213,256,152,94,143,245,381,153
5,911,53,379,407,433,346,136,562,216,256,152,94,143,245,381,153
5,911,53,379,407,433,346,136,562,216,254,152,94,143,245,381,153
5,911,53,393,420,433,346,136,562,216,254,173,92,143,245,381,153
5,911,53,393,420,528,346,136,562,216,254,173,92,166,245,381,153
5,911,53,393,420,528,372,136,562,216,254,173,92,166,280,381,153
5,911,53,393,420,528,372,159,623,216,254,173,92,166,280,409,165
5,984,53,393,420,528,372,159,623,224,254,173,92,166,280,409,165
5,984,58,393,420,528,372,159,623,224,259,173,92,166,280,409,165
5,984,58,417,442,528,372,159,623,224,259,197,90,166,280,409,165
5,984,58,417,442,623,372,159,623,224,259,197,90,185,280,409,165
5,984,58,417,442,623,397,159,623,224,259,197,90,185,310,409,165
5,984,58,417,442,623,397,177,679,224,259,197,90,185,310,437,178
5,1039,58,417,442,623,397,177,679,227,259,197,90,185,310,437,178
5,1039,60,417,442,623,397,177,679,227,262,197,90,185,310,437,178
5,1039,60,444,466,623,397,177,679,227,262,219,88,185,310,437,178
5,1039,60,444,466,710,397,177,679,227,262,219,88,204,310,437,178
5,1039,60,444,466,710,431,177,679,227,262,219,88,204,341,437,178
5,1039,60,444,466,710,431,192,734,227,262,219,88,204,341,468,194
5,1082,60,444,466,710,431,192,734,230,262,219,88,204,341,468,194
5,1082,66,444,466,710,431,192,734,230,269,219,88,204,341,468,194
5,1082,66,469,501,710,431,192,734,230,269,234,93,204,341,468,194
5,1082,66,469,501,776,431,192,734,230,269,234,93,217,341,468,194
5,1082,66,469,501,776,468,192,734,230,269,234,93,217,370,468,194
5,1082,66,469,501,776,468,201,775,230,269,234,93,217,370,495,202
5,1117,66,469,501,776,468,201,775,234,269,234,93,217,370,495,202
5,1117,66,469,501,776,468,201,775,234,272,234,93,217,370,495,202
5,1117,66,499,526,776,468,201,775,234,272,250,88,217,370,495,202
5,1117,66,499,526,823,468,201,775,234,272,250,88,222,370,495,202
5,1117,66,499,526,823,494,201,775,234,272,250,88,222,388,495,202
5,1117,66,499,526,823,494,211,819,234,272,250,88,222,388,525,215
5,1151,66,499,526,823,494,211,819,241,272,250,88,222,388,525,215
5,1151,68,499,526,823,494,211,819,241,275,250,88,222,388,525,215
5,1151,68,524,556,823,494,211,819,241,275,261,92,222,388,525,215
5,1151,68,524,556,871,494,211,819,241,275,261,92,237,388,525,215
5,1151,68,524,556,871,522,211,819,241,275,261,92,237,406,525,215
5,1151,68,524,556,871,522,218,857,241,275,261,92,237,406,547,225
5,1176,68,524,556,871,522,218,857,247,275,261,92,237,406,547,225
5,1176,64,524,556,871,522,218,857,247,272,261,92,237,406,547,225
5,1176,64,549,578,871,522,218,857,247,272,272,89,237,406,547,225
5,1176,64,549,578,903,522,218,857,247,272,272,89,242,406,547,225
5,1176,64,549,578,903,540,218,857,247,272,272,89,242,415,547,225
5,1176,64,549,578,903,540,222,883,247,272,272,89,242,415,566,227
5,1198,64,549,578,903,540,222,883,251,272,272,89,242,415,566,227
5,1198,70,549,578,903,540,222,883,251,280,272,89,242,415,566,227
5,1198,70,572,607,903,540,222,883,251,280,282,94,242,415,566,227
5,1198,70,572,607,933,540,222,883,251,280,282,94,250,415,566,227
5,1198,70,572,607,933,557,222,883,251,280,282,94,250,425,566,227
5,1198,70,572,607,933,557,226,914,251,280,282,94,250,425,583,233
5,1222,70,572,607,933,557,226,914,255,280,282,94,250,425,583,233
5,1222,72,572,607,933,557,226,914,255,284,282,94,250,425,583,233
5,1222,72,589,628,933,557,226,914,255,284,288,95,250,425,583,233
5,1222,72,589,628,956,557,226,914,255,284,288,95,253,425,583,233
5,1222,72,589,628,956,577,226,914,255,284,288,95,253,438,583,233
5,1222,72,589,628,956,577,232,944,255,284,288,95,253,438,603,238
5,1239,72,589,628,956,577,232,944,256,284,288,95,253,438,603,238
5,1239,67,589,628,956,577,232,944,256,281,288,95,253,438,603,238
5,1239,67,605,640,956,577,232,944,256,281,293,89,253,438,603,238
5,1239,67,605,640,979,577,232,944,256,281,293,89,261,438,603,238
5,1239,67,605,640,979,591,232,944,256,281,293,89,261,447,603,238
5,1239,67,605,640,979,591,235,974,256,281,293,89,261,447,616,245
5,1263,67,605,640,979,591,235,974,263,281,293,89,261,447,616,245
5,1263,72,605,640,979,591,235,974,263,289,293,89,261,447,616,245
5,1263,72,622,663,979,591,235,974,263,289,301,94,261,447,616,245
5,1263,72,622,663,996,591,235,974,263,289,301,94,262,447,616,245
5,1263,72,622,663,996,603,235,974,263,289,301,94,262,455,616,245
5,1263,72,622,663,996,603,241,1014,263,289,301,94,262,455,632,260
