type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
20,644,34,370,383,386,334,119,430,209,248,149,99,133,219,345,122
20,638,34,370,383,386,334,119,430,208,248,149,99,133,219,345,122
20,638,36,370,383,386,334,119,430,208,248,149,99,133,219,345,122
20,638,36,363,375,386,334,119,430,208,248,145,93,133,219,345,122
20,638,36,363,375,386,334,119,430,208,248,145,93,135,219,345,122
20,638,36,363,375,386,335,119,430,208,248,145,93,135,222,345,122
20,638,36,363,375,386,335,124,445,208,248,145,93,135,222,348,129
20,691,36,363,375,386,335,124,445,206,248,145,93,135,222,348,129
20,691,44,363,375,386,335,124,445,206,246,145,93,135,222,348,129
20,691,44,365,379,386,335,124,445,206,246,151,97,135,222,348,129
20,691,44,365,379,403,335,124,445,206,246,151,97,140,222,348,129
20,691,44,365,379,403,336,124,445,206,246,151,97,140,231,348,129
20,691,44,365,379,403,336,130,487,206,246,151,97,140,231,353,134
20,786,44,365,379,403,336,130,487,210,246,151,97,140,231,353,134
20,786,56,365,379,403,336,130,487,210,252,151,97,140,231,353,134
20,786,56,371,383,403,336,130,487,210,252,163,95,140,231,353,134
20,786,56,371,383,449,336,130,487,210,252,163,95,150,231,353,134
20,786,56,371,383,449,348,130,487,210,252,163,95,150,251,353,134
20,786,56,371,383,449,348,144,540,210,252,163,95,150,251,366,150
20,854,56,371,383,449,348,144,540,217,252,163,95,150,251,366,150
20,854,60,371,383,449,348,144,540,217,253,163,95,150,251,366,150
20,854,60,380,394,449,348,144,540,217,253,177,94,150,251,366,150
20,854,60,380,394,514,348,144,540,217,253,177,94,168,251,366,150
20,854,60,380,394,514,364,144,540,217,253,177,94,168,272,366,150
20,854,60,380,394,514,364,159,579,217,253,177,94,168,272,385,157
20,901,60,380,394,514,364,159,579,219,253,177,94,168,272,385,157
20,901,62,380,394,514,364,159,579,219,254,177,94,168,272,385,157
20,901,62,391,411,514,364,159,579,219,254,188,96,168,272,385,157
20,901,62,391,411,576,364,159,579,219,254,188,96,184,272,385,157
20,901,62,391,411,576,388,159,579,219,254,188,96,184,298,385,157
20,901,62,391,411,576,388,170,613,219,254,188,96,184,298,402,165
20,936,62,391,411,576,388,170,613,223,254,188,96,184,298,402,165
20,936,63,391,411,576,388,170,613,223,255,188,96,184,298,402,165
20,936,63,411,429,576,388,170,613,223,255,205,96,184,298,402,165
20,936,63,411,429,623,388,170,613,223,255,205,96,191,298,402,165
20,936,63,411,429,623,407,170,613,223,255,205,96,191,316,402,165
20,936,63,411,429,623,407,180,642,223,255,205,96,191,316,421,171
20,971,63,411,429,623,407,180,642,228,255,205,96,191,316,421,171
20,971,61,411,429,623,407,180,642,228,252,205,96,191,316,421,171
20,971,61,432,447,623,407,180,642,228,252,220,94,191,316,421,171
20,971,61,432,447,671,407,180,642,228,252,220,94,205,316,421,171
20,971,61,432,447,671,427,180,642,228,252,220,94,205,332,421,171
20,971,61,432,447,671,427,186,668,228,252,220,94,205,332,437,176
20,995,61,432,447,671,427,186,668,230,252,220,94,205,332,437,176
20,995,66,432,447,671,427,186,668,230,258,220,94,205,332,437,176
20,995,66,450,465,671,427,186,668,230,258,230,92,205,332,437,176
