type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
7,749,43,450,463,482,409,137,531,228,260,172,91,157,257,418,138
7,749,43,441,463,482,409,137,531,228,260,168,91,157,257,418,138
7,749,43,441,462,477,409,137,531,228,260,168,94,154,257,418,138
7,749,43,441,462,477,405,137,531,228,260,168,94,154,255,418,138
7,749,43,441,462,477,405,140,531,228,260,168,94,154,255,417,138
7,755,43,441,462,477,405,140,532,230,260,168,94,154,255,417,142
7,755,42,441,462,477,405,140,532,230,256,168,94,154,255,417,142
7,755,42,436,462,477,405,140,532,230,256,165,94,154,255,417,142
7,755,42,436,454,476,405,140,532,230,256,165,88,152,255,417,142
7,755,42,436,454,476,402,140,532,230,256,165,88,152,256,417,142
7,755,42,436,454,476,402,144,532,230,256,165,88,152,256,419,142
7,802,42,436,454,476,402,144,555,230,256,165,88,152,256,419,146
7,802,53,436,454,476,402,144,555,230,261,165,88,152,256,419,146
7,802,53,444,454,476,402,144,555,230,261,175,88,152,256,419,146
7,802,53,444,454,508,402,144,555,230,261,175,88,164,256,419,146
7,802,53,444,454,508,407,144,555,230,261,175,88,164,269,419,146
7,802,53,444,454,508,407,156,555,230,261,175,88,164,269,430,146
7,867,53,444,454,508,407,156,597,235,261,175,88,164,269,430,151
7,867,57,444,454,508,407,156,597,235,260,175,88,164,269,430,151
7,867,57,450,454,508,407,156,597,235,260,183,88,164,269,430,151
7,867,57,450,466,557,407,156,597,235,260,183,91,176,269,430,151
7,867,57,450,466,557,413,156,597,235,260,183,91,176,284,430,151
7,867,57,450,466,557,413,169,597,235,260,183,91,176,284,445,151
7,916,57,450,466,557,413,169,648,232,260,183,91,176,284,445,164
7,916,57,450,466,557,413,169,648,232,258,183,91,176,284,445,164
7,916,57,465,466,557,413,169,648,232,258,198,91,176,284,445,164
7,916,57,465,479,619,413,169,648,232,258,198,91,192,284,445,164
7,916,57,465,479,619,434,169,648,232,258,198,91,192,310,445,164
7,916,57,465,479,619,434,186,648,232,258,198,91,192,310,469,164
7,968,57,465,479,619,434,186,698,238,258,198,91,192,310,469,174
7,968,64,465,479,619,434,186,698,238,264,198,91,192,310,469,174
7,968,64,483,479,619,434,186,698,238,264,213,91,192,310,469,174
7,968,64,483,500,678,434,186,698,238,264,213,93,205,310,469,174
7,968,64,483,500,678,457,186,698,238,264,213,93,205,334,469,174
7,968,64,483,500,678,457,195,698,238,264,213,93,205,334,490,174
7,1009,64,483,500,678,457,195,740,241,264,213,93,205,334,490,180
7,1009,64,483,500,678,457,195,740,241,263,213,93,205,334,490,180
7,1009,64,509,500,678,457,195,740,241,263,231,93,205,334,490,180
7,1009,64,509,522,728,457,195,740,241,263,231,93,213,334,490,180
7,1009,64,509,522,728,482,195,740,241,263,231,93,213,359,490,180
7,1009,64,509,522,728,482,207,740,241,263,231,93,213,359,515,180
7,1054,64,509,522,728,482,207,787,248,263,231,93,213,359,515,191
7,1054,63,509,522,728,482,207,787,248,262,231,93,213,359,515,191
7,1054,63,531,522,728,482,207,787,248,262,243,93,213,359,515,191
7,1054,63,531,539,778,482,207,787,248,262,243,88,225,359,515,191
7,1054,63,531,539,778,502,207,787,248,262,243,88,225,376,515,191
