type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
3,652,38,374,382,461,355,128,435,207,230,160,68,144,237,345,114
3,652,38,374,382,461,350,128,435,207,230,160,68,144,233,345,114
3,652,38,374,382,461,350,128,430,207,230,160,68,144,233,343,112
3,647,38,374,382,461,350,128,430,206,230,160,68,144,233,343,112
3,647,35,374,382,461,350,128,430,206,225,160,68,144,233,343,112
3,647,35,367,379,461,350,128,430,206,225,156,68,144,233,343,112
3,647,35,367,379,461,350,128,430,206,225,156,68,146,233,343,112
3,647,35,367,379,461,354,128,430,206,225,156,68,146,238,343,112
3,647,35,367,379,461,354,131,437,206,225,156,68,146,238,346,117
3,654,35,367,379,461,354,131,437,204,225,156,68,146,238,346,117
3,654,35,367,379,461,354,131,437,204,221,156,68,146,238,346,117
3,654,35,369,374,461,354,131,437,204,221,158,64,146,238,346,117
3,654,35,369,374,462,354,131,437,204,221,158,64,144,238,346,117
3,654,35,369,374,462,351,131,437,204,221,158,64,144,236,346,117
3,654,35,369,374,462,351,132,434,204,221,158,64,144,236,345,114
3,654,35,369,374,462,351,132,434,203,221,158,64,144,236,345,114
3,654,38,369,374,462,351,132,434,203,222,158,64,144,236,345,114
3,654,38,367,377,462,351,132,434,203,222,158,67,144,236,345,114
3,654,38,367,377,464,351,132,434,203,222,158,67,143,236,345,114
3,654,38,367,377,464,354,132,434,203,222,158,67,143,239,345,114
3,654,38,367,377,464,354,132,445,203,222,158,67,143,239,345,120
3,659,38,367,377,464,354,132,445,207,222,158,67,143,239,345,120
3,659,37,367,377,464,354,132,445,207,219,158,67,143,239,345,120
3,659,37,373,378,464,354,132,445,207,219,163,67,143,239,345,120
3,659,37,373,378,472,354,132,445,207,219,163,67,146,239,345,120
3,659,37,373,378,472,353,132,445,207,219,163,67,146,238,345,120
3,659,37,373,378,472,353,133,442,207,219,163,67,146,238,346,116
3,658,37,373,378,472,353,133,442,206,219,163,67,146,238,346,116
3,658,39,373,378,472,353,133,442,206,219,163,67,146,238,346,116
3,658,39,373,379,472,353,133,442,206,219,163,68,146,238,346,116
3,658,39,373,379,476,353,133,442,206,219,163,68,145,238,346,116
3,658,39,373,379,476,355,133,442,206,219,163,68,145,240,346,116
3,658,39,373,379,476,355,131,444,206,219,163,68,145,240,345,118
3,659,39,373,379,476,355,131,444,206,219,163,68,145,240,345,118
3,659,36,373,379,476,355,131,444,206,214,163,68,145,240,345,118
3,659,36,368,379,476,355,131,444,206,214,158,67,145,240,345,118
3,659,36,368,379,480,355,131,444,206,214,158,67,146,240,345,118
3,659,36,368,379,480,357,131,444,206,214,158,67,146,242,345,118
3,659,36,368,379,480,357,136,444,206,214,158,67,146,242,349,118
3,656,36,368,379,480,357,136,444,202,214,158,67,146,242,349,118
3,656,39,368,379,480,357,136,444,202,216,158,67,146,242,349,118
3,656,39,373,377,480,357,136,444,202,216,163,65,146,242,349,118
3,656,39,373,377,482,357,136,444,202,216,163,65,145,242,349,118
3,656,39,373,377,482,357,136,444,202,216,163,65,145,241,349,118
3,656,39,373,377,482,357,134,444,202,216,163,65,145,241,346,116
3,658,39,373,377,482,357,134,444,202,216,163,65,145,241,346,116
3,658,37,373,377,482,357,134,444,202,213,163,65,145,241,346,116
3,658,37,374,382,482,357,134,444,202,213,164,68,145,241,346,116
3,658,37,374,382,489,357,134,444,202,213,164,68,148,241,346,116
3,658,37,374,382,489,358,134,444,202,213,164,68,148,242,346,116
3,658,37,374,382,489,358,129,443,202,213,164,68,148,242,341,115
3,663,37,374,382,489,358,129,443,206,213,164,68,148,242,341,115
3,663,38,374,382,489,358,129,443,206,213,164,68,148,242,341,115
3,663,38,375,377,489,358,129,443,206,213,164,63,148,242,341,115
3,663,38,375,377,488,358,129,443,206,213,164,63,145,242,341,115
3,663,38,375,377,488,354,129,443,206,213,164,63,145,238,341,115
3,663,38,375,377,488,354,135,443,206,213,164,63,145,238,347,113
3,661,38,375,377,488,354,135,443,203,213,164,63,145,238,347,113
3,661,38,375,377,488,354,135,443,203,212,164,63,145,238,347,113
3,661,38,373,380,488,354,135,443,203,212,163,66,145,238,347,113
3,661,38,373,380,495,354,135,443,203,212,163,66,149,238,347,113
3,661,38,373,380,495,359,135,443,203,212,163,66,149,243,347,113
3,661,38,373,380,495,359,133,449,203,212,163,66,149,243,346,117
3,662,38,373,380,495,359,133,449,203,212,163,66,149,243,346,117
3,662,37,373,380,495,359,133,449,203,212,163,66,149,243,346,117
3,662,37,373,380,495,359,133,449,203,212,163,66,149,243,346,117
3,662,37,373,380,496,359,133,449,203,212,163,66,147,243,346,117
3,662,37,373,380,496,356,133,449,203,212,163,66,147,240,346,117
3,662,37,373,380,496,356,135,453,203,212,163,66,147,240,349,119
3,666,37,373,380,496,356,135,453,202,212,163,66,147,240,349,119
3,666,37,373,380,496,356,135,453,202,211,163,66,147,240,349,119
3,666,37,373,382,496,356,135,453,202,211,163,67,147,240,349,119
3,666,37,373,382,503,356,135,453,202,211,163,67,151,240,349,119
3,666,37,373,382,503,360,135,453,202,211,163,67,151,243,349,119
3,666,37,373,382,503,360,137,452,202,211,163,67,151,243,350,117
3,673,37,373,382,503,360,137,452,205,211,163,67,151,243,350,117
3,673,37,373,382,503,360,137,452,205,210,163,67,151,243,350,117
3,673,37,376,382,503,360,137,452,205,210,165,66,151,243,350,117
3,673,37,376,382,506,360,137,452,205,210,165,66,149,243,350,117
3,673,37,376,382,506,364,137,452,205,210,165,66,149,247,350,117
3,673,37,376,382,506,364,136,451,205,210,165,66,149,247,351,115
3,679,37,376,382,506,364,136,451,207,210,165,66,149,247,351,115
3,679,39,376,382,506,364,136,451,207,213,165,66,149,247,351,115
3,679,39,379,385,506,364,136,451,207,213,167,68,149,247,351,115
3,679,39,379,385,511,364,136,451,207,213,167,68,151,247,351,115
3,679,39,379,385,511,366,136,451,207,213,167,68,151,249,351,115
