train_loss,data_loss,physics_loss,val_loss
66.71794128417969,66.71794128417969,1.0837788266826465e-07,71.88919067382812
62.15798568725586,62.15798568725586,2.002564372105553e-07,67.56529998779297
58.20751190185547,58.20751190185547,4.218817650780693e-08,63.850990295410156
54.82600402832031,54.82600402832031,3.4439715523859604e-09,60.666526794433594
51.93656539916992,51.93656539916992,1.723367937245257e-08,57.95140075683594
49.480953216552734,49.480953216552734,8.572013143748336e-08,55.639495849609375
47.39652633666992,47.39652633666992,1.0905271352612544e-07,53.65615463256836
45.6134033203125,45.6134033203125,1.0540229311573057e-07,51.93475341796875
44.06985092163086,44.06985092163086,1.0256204774350408e-07,50.427852630615234
42.721981048583984,42.721981048583984,8.742129153915812e-08,49.09804916381836
41.5352783203125,41.5352783203125,5.604391262181707e-08,47.910133361816406
40.47745895385742,40.47745895385742,2.8925912332056214e-08,46.8363151550293
39.52314758300781,39.52314758300781,1.323509213335683e-08,45.85663604736328
38.654151916503906,38.654151916503906,5.268561587001841e-09,44.95551300048828
37.8563117980957,37.8563117980957,1.657350590100748e-09,44.119510650634766
37.11743927001953,37.11743927001953,5.520029433547791e-10,43.33799743652344
36.42790985107422,36.42790985107422,2.7922675283065246e-10,42.60300827026367
35.780521392822266,35.780521392822266,2.798951070914768e-10,41.908477783203125
35.169776916503906,35.169776916503906,4.426807254098719e-10,41.249237060546875
34.59102249145508,34.59102249145508,4.911236417548537e-10,40.62172317504883
34.041011810302734,34.041011810302734,4.244466722536089e-10,40.02320861816406
33.51725769042969,33.51725769042969,3.2281849415838337e-10,39.45136260986328
33.01762771606445,33.01762771606445,2.3179710928467046e-10,38.90412521362305
32.54024124145508,32.54024124145508,1.624696904789502e-10,38.37962341308594
32.08339309692383,32.08339309692383,1.120715950597706e-10,37.876129150390625
31.645509719848633,31.645509719848633,7.578021543608315e-11,37.39204788208008
31.22515296936035,31.22515296936035,4.984986728961971e-11,36.92588806152344
30.820966720581055,30.820966720581055,3.164574158276423e-11,36.47627639770508
30.431713104248047,30.431713104248047,1.9223641775645284e-11,36.041927337646484
30.056228637695312,30.056228637695312,1.1072896072272798e-11,35.62166213989258
29.693458557128906,29.693458557128906,6.00039375825423e-12,35.21439743041992
29.342430114746094,29.342430114746094,3.0751009377771865e-12,34.819156646728516
29.00226593017578,29.00226593017578,1.5907089014055575e-12,34.43503952026367
28.672161102294922,28.672161102294922,1.0286691203703624e-12,34.06125259399414
28.351415634155273,28.351415634155273,1.0217219865299443e-12,33.69707489013672
28.039377212524414,28.039377212524414,1.3198079781839844e-12,33.34187698364258
27.735475540161133,27.735475540161133,1.7603916371497497e-12,32.995079040527344
27.4392032623291,27.4392032623291,2.2436958974775267e-12,32.65616989135742
27.150110244750977,27.150110244750977,2.713363821821302e-12,32.324710845947266
26.86779022216797,26.86779022216797,3.14161760842091e-12,32.000282287597656
26.591880798339844,26.591880798339844,3.5186708147866286e-12,31.682540893554688
