type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
20,625,30,335,354,313,304,109,378,189,235,135,109,116,203,323,109
20,625,30,335,354,313,301,109,378,189,235,135,109,116,203,323,109
20,625,30,335,354,313,301,105,371,189,235,135,109,116,203,315,109
20,628,30,335,354,313,301,105,371,189,235,135,109,116,203,315,109
20,628,32,335,354,313,301,105,371,189,233,135,109,116,203,315,109
20,628,32,333,349,313,301,105,371,189,233,135,106,116,203,315,109
20,628,32,333,349,313,301,105,371,189,233,135,106,117,203,315,109
20,628,32,333,349,313,296,105,371,189,233,135,106,117,202,315,109
20,628,32,333,349,313,296,110,394,189,233,135,106,117,202,319,116
20,705,32,333,349,313,296,110,394,186,233,135,106,117,202,319,116
20,705,40,333,349,313,296,110,394,186,238,135,106,117,202,319,116
20,705,40,332,350,313,296,110,394,186,238,138,107,117,202,319,116
20,705,40,332,350,347,296,110,394,186,238,138,107,129,202,319,116
20,705,40,332,350,347,304,110,394,186,238,138,107,129,220,319,116
20,705,40,332,350,347,304,127,437,186,238,138,107,129,220,335,123
20,795,40,332,350,347,304,127,437,195,238,138,107,129,220,335,123
20,795,43,332,350,347,304,127,437,195,241,138,107,129,220,335,123
20,795,43,341,359,347,304,127,437,195,241,151,107,129,220,335,123
20,795,43,341,359,420,304,127,437,195,241,151,107,143,220,335,123
20,795,43,341,359,420,313,127,437,195,241,151,107,143,244,335,123
20,795,43,341,359,420,313,137,494,195,241,151,107,143,244,345,139
20,866,43,341,359,420,313,137,494,200,241,151,107,143,244,345,139
20,866,47,341,359,420,313,137,494,200,249,151,107,143,244,345,139
20,866,47,362,371,420,313,137,494,200,249,173,103,143,244,345,139
20,866,47,362,371,523,313,137,494,200,249,173,103,164,244,345,139
20,866,47,362,371,523,338,137,494,200,249,173,103,164,282,345,139
20,866,47,362,371,523,338,161,554,200,249,173,103,164,282,374,149
20,942,47,362,371,523,338,161,554,206,249,173,103,164,282,374,149
20,942,53,362,371,523,338,161,554,206,259,173,103,164,282,374,149
20,942,53,389,399,523,338,161,554,206,259,195,105,164,282,374,149
20,942,53,389,399,637,338,161,554,206,259,195,105,189,282,374,149
20,942,53,389,399,637,359,161,554,206,259,195,105,189,313,374,149
20,942,53,389,399,637,359,184,634,206,259,195,105,189,313,409,169
20,1016,53,389,399,637,359,184,634,212,259,195,105,189,313,409,169
20,1016,52,389,399,637,359,184,634,212,263,195,105,189,313,409,169
20,1016,52,420,431,637,359,184,634,212,263,217,104,189,313,409,169
20,1016,52,420,431,745,359,184,634,212,263,217,104,209,313,409,169
20,1016,52,420,431,745,402,184,634,212,263,217,104,209,360,409,169
20,1016,52,420,431,745,402,211,731,212,263,217,104,209,360,458,190
20,1092,52,420,431,745,402,211,731,218,263,217,104,209,360,458,190
20,1092,57,420,431,745,402,211,731,218,273,217,104,209,360,458,190
20,1092,57,466,473,745,402,211,731,218,273,247,105,209,360,458,190
20,1092,57,466,473,851,402,211,731,218,273,247,105,234,360,458,190
20,1092,57,466,473,851,448,211,731,218,273,247,105,234,404,458,190
20,1092,57,466,473,851,448,228,832,218,273,247,105,234,404,504,214
20,1172,57,466,473,851,448,228,832,230,273,247,105,234,404,504,214
20,1172,61,466,473,851,448,228,832,230,282,247,105,234,404,504,214
20,1172,61,512,519,851,448,228,832,230,282,271,103,234,404,504,214
20,1172,61,512,519,935,448,228,832,230,282,271,103,248,404,504,214
20,1172,61,512,519,935,496,228,832,230,282,271,103,248,448,504,214
20,1172,61,512,519,935,496,245,943,230,282,271,103,248,448,554,235
20,1248,61,512,519,935,496,245,943,240,282,271,103,248,448,554,235
20,1248,59,512,519,935,496,245,943,240,287,271,103,248,448,554,235
20,1248,59,562,572,935,496,245,943,240,287,298,106,248,448,554,235
20,1248,59,562,572,1016,496,245,943,240,287,298,106,270,448,554,235
20,1248,59,562,572,1016,545,245,943,240,287,298,106,270,489,554,235
20,1248,59,562,572,1016,545,262,1062,240,287,298,106,270,489,604,259
20,1314,59,562,572,1016,545,262,1062,244,287,298,106,270,489,604,259
20,1314,66,562,572,1016,545,262,1062,244,299,298,106,270,489,604,259
20,1314,66,606,622,1016,545,262,1062,244,299,319,102,270,489,604,259
20,1314,66,606,622,1082,545,262,1062,244,299,319,102,286,489,604,259
20,1314,66,606,622,1082,587,262,1062,244,299,319,102,286,523,604,259
20,1314,66,606,622,1082,587,282,1181,244,299,319,102,286,523,655,282
20,1378,66,606,622,1082,587,282,1181,254,299,319,102,286,523,655,282
20,1378,70,606,622,1082,587,282,1181,254,309,319,102,286,523,655,282
20,1378,70,651,674,1082,587,282,1181,254,309,341,105,286,523,655,282
20,1378,70,651,674,1146,587,282,1181,254,309,341,105,303,523,655,282
20,1378,70,651,674,1146,628,282,1181,254,309,341,105,303,555,655,282
20,1378,70,651,674,1146,628,294,1294,254,309,341,105,303,555,699,311
20,1437,70,651,674,1146,628,294,1294,268,309,341,105,303,555,699,311
20,1437,71,651,674,1146,628,294,1294,268,317,341,105,303,555,699,311
20,1437,71,701,722,1146,628,294,1294,268,317,368,104,303,555,699,311
20,1437,71,701,722,1201,628,294,1294,268,317,368,104,322,555,699,311
20,1437,71,701,722,1201,660,294,1294,268,317,368,104,322,579,699,311
20,1437,71,701,722,1201,660,309,1383,268,317,368,104,322,579,740,327
20,1483,71,701,722,1201,660,309,1383,273,317,368,104,322,579,740,327
20,1483,76,701,722,1201,660,309,1383,273,329,368,104,322,579,740,327
20,1483,76,737,766,1201,660,309,1383,273,329,382,106,322,579,740,327
20,1483,76,737,766,1236,660,309,1383,273,329,382,106,329,579,740,327
20,1483,76,737,766,1236,698,309,1383,273,329,382,106,329,607,740,327
20,1483,76,737,766,1236,698,316,1463,273,329,382,106,329,607,771,348
20,1536,76,737,766,1236,698,316,1463,289,329,382,106,329,607,771,348
20,1536,77,737,766,1236,698,316,1463,289,335,382,106,329,607,771,348
20,1536,77,775,804,1236,698,316,1463,289,335,399,104,329,607,771,348
20,1536,77,775,804,1272,698,316,1463,289,335,399,104,341,607,771,348
20,1536,77,775,804,1272,725,316,1463,289,335,399,104,341,625,771,348
20,1536,77,775,804,1272,725,332,1540,289,335,399,104,341,625,807,367
20,1570,77,775,804,1272,725,332,1540,295,335,399,104,341,625,807,367
20,1570,75,775,804,1272,725,332,1540,295,340,399,104,341,625,807,367
20,1570,75,807,842,1272,725,332,1540,295,340,411,107,341,625,807,367
20,1570,75,807,842,1305,725,332,1540,295,340,411,107,351,625,807,367
20,1570,75,807,842,1305,758,332,1540,295,340,411,107,351,650,807,367
20,1570,75,807,842,1305,758,337,1610,295,340,411,107,351,650,830,386
20,1606,75,807,842,1305,758,337,1610,303,340,411,107,351,650,830,386
20,1606,79,807,842,1305,758,337,1610,303,350,411,107,351,650,830,386
20,1606,79,838,880,1305,758,337,1610,303,350,424,109,351,650,830,386
20,1606,79,838,880,1329,758,337,1610,303,350,424,109,359,650,830,386
20,1606,79,838,880,1329,783,337,1610,303,350,424,109,359,668,830,386
20,1606,79,838,880,1329,783,343,1684,303,350,424,109,359,668,852,405
20,1649,79,838,880,1329,783,343,1684,317,350,424,109,359,668,852,405
20,1649,83,838,880,1329,783,343,1684,317,361,424,109,359,668,852,405
20,1649,83,866,904,1329,783,343,1684,317,361,436,103,359,668,852,405
20,1649,83,866,904,1354,783,343,1684,317,361,436,103,369,668,852,405
20,1649,83,866,904,1354,807,343,1684,317,361,436,103,369,686,852,405
20,1649,83,866,904,1354,807,353,1761,317,361,436,103,369,686,881,426
20,1678,83,866,904,1354,807,353,1761,325,361,436,103,369,686,881,426
20,1678,87,866,904,1354,807,353,1761,325,371,436,103,369,686,881,426
20,1678,87,895,937,1354,807,353,1761,325,371,450,107,369,686,881,426
20,1678,87,895,937,1381,807,353,1761,325,371,450,107,379,686,881,426
20,1678,87,895,937,1381,830,353,1761,325,371,450,107,379,705,881,426
20,1678,87,895,937,1381,830,365,1834,325,371,450,107,379,705,908,444
20,1714,87,895,937,1381,830,365,1834,333,371,450,107,379,705,908,444
20,1714,89,895,937,1381,830,365,1834,333,380,450,107,379,705,908,444
20,1714,89,924,964,1381,830,365,1834,333,380,465,106,379,705,908,444
20,1714,89,924,964,1406,830,365,1834,333,380,465,106,392,705,908,444
20,1714,89,924,964,1406,855,365,1834,333,380,465,106,392,727,908,444
20,1714,89,924,964,1406,855,374,1905,333,380,465,106,392,727,935,468
20,1744,89,924,964,1406,855,374,1905,346,380,465,106,392,727,935,468
20,1744,93,924,964,1406,855,374,1905,346,390,465,106,392,727,935,468
20,1744,93,949,994,1406,855,374,1905,346,390,476,106,392,727,935,468
20,1744,93,949,994,1428,855,374,1905,346,390,476,106,399,727,935,468
20,1744,93,949,994,1428,877,374,1905,346,390,476,106,399,742,935,468
20,1744,93,949,994,1428,877,383,1954,346,390,476,106,399,742,962,486
20,1763,93,949,994,1428,877,383,1954,355,390,476,106,399,742,962,486
20,1763,93,949,994,1428,877,383,1954,355,396,476,106,399,742,962,486
20,1763,93,975,1022,1428,877,383,1954,355,396,489,109,399,742,962,486
20,1763,93,975,1022,1443,877,383,1954,355,396,489,109,404,742,962,486
20,1763,93,975,1022,1443,900,383,1954,355,396,489,109,404,758,962,486
